date,Wellfargo_OT,BAC_OT,Citi_OT,OT
2003-06-27,25.525,39.805,430.100006,417.301697
2003-06-30,25.200001,39.514999,428.0,415.685089
2003-07-01,25.355,40.0,438.100006,404.369293
2003-07-02,25.485001,40.200001,444.0,407.371399
2003-07-03,25.35,40.005001,438.799988,411.759186
2003-07-07,25.57,40.450001,449.399994,423.767914
2003-07-08,25.4,40.740002,453.700012,420.53479
2003-07-09,25.415001,40.924999,459.899994,417.532593
2003-07-10,25.485001,40.799999,452.0,414.2995
2003-07-11,25.940001,41.439999,461.5,415.685089
2003-07-14,26.514999,41.73,471.200012,424.460693
2003-07-15,25.965,41.75,468.299988,425.846313
2003-07-16,25.969999,41.389999,455.200012,424.691711
2003-07-17,25.475,40.759998,448.200012,417.070801
2003-07-18,25.690001,41.575001,457.399994,414.99231
2003-07-21,25.620001,41.09,449.5,416.608887
2003-07-22,25.985001,41.595001,454.5,421.2276
2003-07-23,25.945,41.68,456.399994,425.153503
2003-07-24,25.725,40.98,448.700012,429.54129
2003-07-25,26.045,41.764999,457.299988,426.077301
2003-07-28,25.950001,41.415001,458.0,431.388794
2003-07-29,25.905001,41.439999,454.399994,429.079407
2003-07-30,25.665001,41.375,452.299988,430.465088
2003-07-31,25.264999,41.285,448.0,432.543488
2003-08-01,25.049999,40.369999,434.5,423.536987
2003-08-04,25.135,40.799999,438.700012,418.687286
2003-08-05,24.879999,39.900002,430.700012,415.685089
2003-08-06,24.985001,40.299999,435.200012,402.752686
2003-08-07,24.98,40.264999,441.0,440.62619
2003-08-08,25.125,40.645,444.0,443.397491
2003-08-11,24.975,40.305,445.5,447.785309
2003-08-12,25.18,40.715,451.899994,454.020508
2003-08-13,25.025,40.395,449.700012,442.242798
2003-08-14,25.24,40.709999,451.299988,445.937805
2003-08-15,25.26,40.75,449.0,448.016205
2003-08-18,25.17,40.535,446.5,454.482391
2003-08-19,25.190001,40.605,444.100006,446.399689
2003-08-20,24.975,40.855,441.600006,441.780914
2003-08-21,24.83,40.494999,439.100006,440.164398
2003-08-22,24.565001,39.189999,431.0,435.776611
2003-08-25,24.844999,38.830002,429.200012,435.776611
2003-08-26,24.809999,38.945,433.100006,431.388794
2003-08-27,24.75,38.814999,429.600006,436.469391
2003-08-28,25.035,39.150002,430.899994,430.465088
2003-08-29,25.07,39.625,433.5,424.922607
2003-09-02,25.575001,39.715,441.799988,424.922607
2003-09-03,25.735001,39.0,445.0,431.850708
2003-09-04,25.450001,38.119999,444.100006,436.007507
2003-09-05,25.315001,38.075001,443.399994,432.774414
2003-09-08,25.605,38.490002,445.200012,433.698212
2003-09-09,25.495001,38.055,442.799988,437.624115
2003-09-10,25.02,37.435001,439.5,432.774414
2003-09-11,24.9,37.799999,442.100006,430.696014
2003-09-12,25.135,37.915001,443.0,444.321198
2003-09-15,25.02,38.5,441.600006,448.940002
2003-09-16,25.225,38.82,447.0,457.253693
2003-09-17,25.305,38.985001,449.399994,458.870209
2003-09-18,25.799999,39.845001,466.5,464.643585
2003-09-19,25.834999,39.610001,469.899994,459.562988
2003-09-22,25.549999,39.299999,463.799988,456.329895
2003-09-23,25.51,39.525002,471.700012,452.403992
2003-09-24,25.370001,39.200001,465.299988,447.092499
2003-09-25,25.48,39.25,459.700012,443.166504
2003-09-26,25.700001,39.400002,453.600006,433.698212
2003-09-29,25.855,39.360001,460.700012,432.3125
2003-09-30,25.75,39.02,455.100006,426.539093
2003-10-01,26.450001,39.610001,470.0,447.785309
2003-10-02,26.48,39.595001,472.5,455.406189
2003-10-03,26.615,39.775002,471.100006,465.567413
2003-10-06,26.67,40.224998,473.100006,453.327698
2003-10-07,27.075001,40.174999,478.299988,462.103302
2003-10-08,27.07,40.169998,475.600006,466.953003
2003-10-09,27.1,40.334999,478.799988,470.878906
2003-10-10,27.275,40.560001,479.0,474.80481
2003-10-13,27.525,40.869999,489.299988,479.423492
2003-10-14,27.584999,41.25,490.0,473.881104
2003-10-15,27.514999,41.029999,488.799988,479.885406
2003-10-16,27.530001,40.965,490.0,474.112
2003-10-17,27.5,40.849998,483.799988,476.421387
2003-10-20,27.684999,40.705002,481.399994,480.578186
2003-10-21,27.75,40.509998,475.700012,486.813507
2003-10-22,27.365,40.514999,472.0,476.190399
2003-10-23,27.605,40.889999,477.799988,464.643585
2003-10-24,27.5,40.93,476.0,467.183899
2003-10-27,27.219999,36.785,467.0,457.715515
2003-10-28,27.455,36.424999,475.799988,454.251495
2003-10-29,27.445,37.18,475.899994,455.406189
2003-10-30,27.690001,37.584999,475.200012,460.486786
2003-10-31,28.16,37.865002,474.0,459.101105
2003-11-03,28.440001,37.994999,480.399994,459.101105
2003-11-04,27.985001,37.77,483.200012,460.717712
2003-11-05,27.844999,38.099998,485.0,454.482391
2003-11-06,27.875,38.419998,488.899994,457.715515
2003-11-07,27.799999,38.075001,477.5,464.181702
2003-11-10,27.754999,37.805,479.5,460.486786
2003-11-11,27.965,37.755001,473.899994,458.177399
2003-11-12,28.365,37.904999,473.899994,460.948608
2003-11-13,28.58,37.705002,471.0,455.406189
2003-11-14,28.27,37.360001,464.299988,450.094604
2003-11-17,28.280001,37.285,463.0,449.170898
2003-11-18,28.075001,36.974998,455.600006,452.865906
2003-11-19,28.200001,37.185001,459.399994,449.632813
2003-11-20,28.18,37.0,457.700012,449.170898
2003-11-21,28.25,37.174999,463.399994,448.709015
2003-11-24,28.355,37.450001,467.399994,459.562988
2003-11-25,28.575001,37.525002,469.100006,467.183899
2003-11-26,28.68,37.735001,469.5,470.186096
2003-11-28,28.665001,37.715,470.299988,473.419189
2003-12-01,28.875,38.174999,475.600006,474.112
2003-12-02,28.584999,38.305,472.200012,464.874603
2003-12-03,28.375,37.724998,469.5,469.031403
2003-12-04,28.459999,37.740002,471.899994,466.491089
2003-12-05,28.4,37.555,465.799988,462.796112
2003-12-08,28.605,38.0,473.700012,458.177399
2003-12-09,28.215,37.705002,470.899994,457.253693
2003-12-10,28.205,37.794998,473.600006,449.863708
2003-12-11,28.450001,37.945,475.700012,442.704712
2003-12-12,28.504999,37.924999,475.5,439.933411
2003-12-15,28.040001,38.215,477.799988,443.628387
2003-12-16,28.575001,38.75,479.399994,439.702515
2003-12-17,28.65,38.939999,474.899994,450.556488
2003-12-18,28.895,39.450001,478.899994,453.789612
2003-12-19,29.040001,39.5,482.700012,456.329895
2003-12-22,28.995001,39.529999,485.0,455.175201
2003-12-23,29.18,39.654999,480.700012,452.634888
2003-12-24,29.135,39.625,478.5,453.789612
2003-12-26,29.184999,39.794998,478.600006,453.789612
2003-12-29,29.389999,40.150002,483.700012,455.406189
2003-12-30,29.469999,40.25,484.299988,458.408295
2003-12-31,29.445,40.215,485.399994,460.255798
2004-01-02,29.084999,39.544998,490.0,465.567413
2004-01-05,29.225,39.66,497.899994,467.414886
2004-01-06,29.129999,39.595001,498.399994,473.881104
2004-01-07,28.834999,39.505001,499.100006,471.802612
2004-01-08,28.825001,39.525002,501.200012,471.571686
2004-01-09,28.690001,39.174999,498.899994,474.80481
2004-01-12,28.48,39.25,498.5,469.724213
2004-01-13,28.139999,39.150002,496.0,472.264496
2004-01-14,28.165001,39.625,500.0,481.73291
2004-01-15,28.25,39.34,495.0,487.506287
2004-01-16,28.594999,39.509998,495.0,495.127197
2004-01-20,28.674999,40.035,492.899994,481.0401
2004-01-21,28.92,40.924999,503.600006,478.037903
2004-01-22,28.549999,40.849998,506.899994,477.575989
2004-01-23,28.42,40.634998,503.200012,468.800507
2004-01-26,29.02,41.119999,509.299988,469.262299
2004-01-27,28.705,41.0,500.700012,461.872406
2004-01-28,28.530001,40.25,492.299988,472.0336
2004-01-29,28.92,40.459999,494.799988,463.950806
2004-01-30,28.705,40.73,494.799988,457.253693
2004-02-02,28.780001,40.775002,492.299988,456.329895
2004-02-03,28.98,40.755001,488.799988,457.484589
2004-02-04,28.549999,40.849998,485.700012,461.641388
2004-02-05,28.530001,41.0,481.100006,460.948608
2004-02-06,28.98,41.380001,493.100006,470.186096
2004-02-09,28.844999,40.84,491.5,477.575989
2004-02-10,28.785,40.810001,489.200012,471.109802
2004-02-11,29.1,40.994999,497.200012,475.959503
2004-02-12,28.700001,40.825001,495.100006,457.253693
2004-02-13,28.684999,40.785,494.899994,457.253693
2004-02-17,28.700001,40.93,499.0,463.71991
2004-02-18,28.475,40.785,495.600006,463.257996
2004-02-19,28.785,40.685001,491.200012,469.262299
2004-02-20,28.445,40.669998,488.899994,469.031403
2004-02-23,28.43,41.0,493.200012,467.876709
2004-02-24,28.360001,40.724998,494.399994,467.876709
2004-02-25,28.615,40.855,498.399994,458.408295
2004-02-26,28.625,41.0,500.0,452.403992
2004-02-27,28.674999,40.959999,502.600006,446.861511
2004-03-01,28.815001,41.064999,504.600006,451.249298
2004-03-02,28.66,41.25,497.700012,452.173096
2004-03-03,28.875,41.310001,498.200012,453.096802
2004-03-04,29.059999,41.060001,493.799988,458.639313
2004-03-05,29.195,41.369999,500.0,460.486786
2004-03-08,29.299999,41.220001,499.399994,457.946503
2004-03-09,29.219999,40.884998,498.399994,460.948608
2004-03-10,29.219999,39.994999,492.100006,463.950806
2004-03-11,28.855,39.775002,486.200012,448.940002
2004-03-12,28.959999,40.16,493.100006,449.170898
2004-03-15,28.889999,39.695,491.200012,445.475891
2004-03-16,29.035,40.055,499.899994,446.630615
2004-03-17,29.184999,40.224998,508.200012,453.096802
2004-03-18,29.155001,40.040001,512.799988,446.630615
2004-03-19,28.785,39.924999,503.399994,446.168701
2004-03-22,28.4,39.365002,496.100006,437.162201
2004-03-23,28.309999,39.264999,498.0,438.316895
2004-03-24,28.285,39.154999,497.899994,441.549988
2004-03-25,28.57,39.869999,502.600006,445.475891
2004-03-26,28.475,40.049999,500.600006,443.859406
2004-03-29,28.584999,40.52,513.200012,447.092499
2004-03-30,28.415001,40.884998,519.400024,444.552185
2004-03-31,28.334999,40.490002,517.0,442.704712
2004-04-01,28.625,40.735001,522.900024,444.552185
2004-04-02,28.305,40.255001,518.0,451.942108
2004-04-05,28.315001,40.625,522.299988,452.634888
2004-04-06,28.59,41.0,522.400024,447.092499
2004-04-07,28.375,40.724998,517.099976,441.549988
2004-04-08,28.440001,40.525002,515.299988,449.632813
2004-04-12,28.514999,40.985001,520.599976,449.632813
2004-04-13,27.825001,40.25,512.0,454.482391
2004-04-14,27.620001,40.044998,509.5,452.865906
2004-04-15,27.469999,40.139999,499.200012,452.634888
2004-04-16,28.035,40.389999,501.0,452.173096
2004-04-19,27.955,40.580002,499.799988,454.944305
2004-04-20,27.68,40.040001,492.100006,467.183899
2004-04-21,28.105,40.290001,491.399994,466.029205
2004-04-22,28.375,40.695,496.600006,469.262299
2004-04-23,28.200001,40.724998,491.799988,470.416992
2004-04-26,28.195,40.625,489.899994,470.186096
2004-04-27,28.545,40.895,489.600006,472.495392
2004-04-28,28.15,40.450001,484.299988,466.491089
2004-04-29,28.209999,40.325001,481.700012,469.031403
2004-04-30,28.23,40.244999,480.899994,469.724213
2004-05-03,28.485001,40.490002,485.600006,469.724213
2004-05-04,28.525,40.759998,488.399994,473.188293
2004-05-05,28.309999,40.785,486.299988,475.035706
2004-05-06,28.075001,40.049999,475.100006,466.491089
2004-05-07,27.545,39.275002,467.200012,461.872406
2004-05-10,27.395,38.959999,454.100006,453.558685
2004-05-11,27.549999,39.215,456.899994,462.33429
2004-05-12,27.950001,40.169998,463.100006,458.177399
2004-05-13,28.049999,40.09,459.600006,461.641388
2004-05-14,28.495001,40.099998,456.5,459.794006
2004-05-17,28.455,39.935001,448.600006,455.406189
2004-05-18,28.924999,40.424999,451.5,456.560791
2004-05-19,28.85,40.325001,450.0,464.874603
2004-05-20,29.0,40.66,452.799988,460.024902
2004-05-21,29.025,40.735001,453.399994,466.029205
2004-05-24,29.165001,40.775002,453.799988,461.872406
2004-05-25,29.375,41.220001,465.0,460.486786
2004-05-26,29.559999,41.470001,465.399994,458.408295
2004-05-27,29.525,41.305,465.200012,447.554291
2004-05-28,29.4,41.564999,464.299988,439.240601
2004-06-01,29.315001,41.52,467.700012,442.011902
2004-06-02,29.26,41.564999,470.299988,443.166504
2004-06-03,29.145,41.514999,463.600006,443.397491
2004-06-04,29.295,41.799999,465.5,445.937805
2004-06-07,29.504999,42.314999,475.299988,451.249298
2004-06-08,29.4,42.075001,476.0,450.556488
2004-06-09,29.0,41.775002,470.5,451.480286
2004-06-10,29.305,42.105,473.5,454.482391
2004-06-14,29.02,41.275002,467.399994,447.554291
2004-06-15,29.125,42.115002,470.200012,445.475891
2004-06-16,29.1,41.965,470.200012,448.016205
2004-06-17,29.205,41.834999,470.799988,449.632813
2004-06-18,29.299999,42.255001,475.0,448.478088
2004-06-21,29.26,42.470001,471.799988,451.018402
2004-06-22,29.379999,42.259998,469.899994,446.399689
2004-06-23,29.525,42.384998,472.399994,443.628387
2004-06-24,29.344999,42.720001,474.399994,442.242798
2004-06-25,28.764999,42.0,468.0,436.931305
2004-06-28,28.875,42.360001,465.200012,441.549988
2004-06-29,28.674999,42.285,463.299988,439.702515
2004-06-30,28.615,42.310001,465.0,433.929108
2004-07-01,28.295,41.990002,460.299988,432.543488
2004-07-02,28.615,42.115002,457.600006,428.386597
2004-07-06,28.459999,41.830002,454.5,423.767914
2004-07-07,28.615,42.115002,456.299988,424.460693
2004-07-08,28.469999,41.805,451.700012,424.922607
2004-07-09,28.51,41.955002,450.299988,424.460693
2004-07-12,28.785,42.424999,449.0,417.070801
2004-07-13,28.885,42.564999,453.0,420.303894
2004-07-14,28.75,42.150002,451.0,422.844208
2004-07-15,28.700001,41.924999,442.100006,412.91391
2004-07-16,28.955,42.235001,436.200012,411.990204
2004-07-19,29.225,42.689999,439.899994,409.218903
2004-07-20,29.030001,42.630001,440.5,407.140503
2004-07-21,28.625,41.955002,439.399994,424.922607
2004-07-22,28.545,42.435001,446.0,410.1427
2004-07-23,28.32,42.43,443.100006,415.685089
2004-07-26,28.41,42.634998,438.100006,409.218903
2004-07-27,28.715,42.5,439.0,416.147003
2004-07-28,28.715,42.465,441.100006,425.846313
2004-07-29,28.865,42.485001,442.799988,431.388794
2004-07-30,28.705,42.505001,440.899994,424.922607
2004-08-02,28.93,42.834999,443.200012,428.386597
2004-08-03,28.74,42.904999,440.399994,425.615387
2004-08-04,28.635,42.549999,444.0,434.160004
2004-08-05,28.145,41.950001,438.299988,444.552185
2004-08-06,28.18,41.955002,431.899994,461.872406
2004-08-09,28.195,41.965,434.700012,465.105499
2004-08-10,28.5,42.5,441.799988,476.652313
2004-08-11,28.785,42.764999,443.5,472.495392
2004-08-12,28.58,42.654999,439.0,475.728607
2004-08-13,28.77,42.48,440.100006,474.342896
2004-08-16,28.889999,43.049999,447.700012,480.34729
2004-08-17,28.940001,43.439999,451.600006,484.042297
2004-08-18,28.98,43.724998,456.399994,473.881104
2004-08-19,28.975,43.830002,454.600006,465.105499
2004-08-20,29.025,44.25,459.5,466.491089
2004-08-23,28.945,44.150002,458.200012,470.416992
2004-08-24,29.084999,44.345001,459.200012,476.652313
2004-08-25,29.275,44.34,463.0,482.656586
2004-08-26,29.33,44.099998,464.600006,480.116302
2004-08-27,29.33,44.505001,467.200012,480.116302
2004-08-30,29.195,44.57,464.100006,480.116302
2004-08-31,29.375,44.98,465.799988,475.266693
2004-09-01,29.415001,43.650002,464.5,481.0401
2004-09-02,29.719999,43.849998,470.200012,480.809204
2004-09-03,29.635,43.610001,468.399994,488.199097
2004-09-07,29.860001,44.27,472.100006,488.199097
2004-09-08,29.5,44.110001,468.200012,487.275391
2004-09-09,29.495001,44.369999,469.5,487.275391
2004-09-10,29.565001,44.599998,472.399994,492.81781
2004-09-13,29.594999,44.48,470.0,494.896301
2004-09-14,29.434999,44.349998,471.899994,492.81781
2004-09-15,29.549999,44.169998,469.799988,492.586914
2004-09-16,29.615,44.34,471.799988,495.127197
2004-09-17,29.67,44.66,469.5,493.279694
2004-09-20,29.52,44.369999,454.0,490.508514
2004-09-21,29.535,44.68,456.5,500.207794
2004-09-22,29.35,43.919998,443.799988,502.979004
2004-09-23,29.065001,43.57,438.799988,480.34729
2004-09-24,29.32,43.98,441.5,498.822205
2004-09-27,29.51,43.82,436.100006,491.894104
2004-09-28,29.67,43.68,443.100006,489.122894
2004-09-29,29.66,43.59,447.0,498.822205
2004-09-30,29.815001,43.330002,441.200012,489.584686
2004-10-01,30.094999,44.16,448.700012,502.517212
2004-10-04,30.209999,44.349998,447.299988,513.602112
2004-10-05,30.17,44.720001,445.200012,519.606384
2004-10-06,30.325001,45.25,447.399994,517.758911
2004-10-07,30.120001,45.43,447.600006,520.068298
2004-10-08,30.24,45.139999,445.600006,526.534485
2004-10-11,30.225,45.41,448.600006,528.382019
2004-10-12,30.23,45.529999,448.0,515.449585
2004-10-13,30.120001,45.009998,441.100006,516.373291
2004-10-14,29.74,44.200001,437.0,514.525818
2004-10-15,30.025,44.990002,439.399994,509.907104
2004-10-18,30.075001,44.98,442.200012,508.521515
2004-10-19,29.674999,44.360001,435.899994,513.140198
2004-10-20,29.41,43.720001,432.899994,507.135895
2004-10-21,29.26,43.91,429.5,502.517212
2004-10-22,28.940001,43.799999,425.600006,500.669708
2004-10-25,28.924999,43.619999,425.799988,492.355988
2004-10-26,29.35,43.869999,433.399994,499.745911
2004-10-27,29.575001,44.360001,439.5,499.283997
2004-10-28,29.915001,44.52,442.600006,500.669708
2004-10-29,29.860001,44.790001,443.700012,491.43219
2004-11-01,29.955,45.110001,443.100006,500.669708
2004-11-02,29.9,45.169998,449.0,511.292694
2004-11-03,30.15,45.639999,452.899994,513.602112
2004-11-04,30.709999,46.25,460.899994,514.064026
2004-11-05,30.75,45.950001,461.299988,517.758911
2004-11-08,30.805,45.970001,462.5,517.758911
2004-11-09,30.775,45.93,462.100006,514.525818
2004-11-10,30.75,46.23,460.5,521.453918
2004-11-11,31.075001,47.110001,462.600006,525.610779
2004-11-12,31.285,47.439999,470.700012,522.839478
2004-11-15,31.275,47.330002,466.700012,528.382019
2004-11-16,31.09,46.77,460.5,526.534485
2004-11-17,31.23,46.59,461.799988,532.538879
2004-11-18,31.225,46.41,459.100006,531.615112
2004-11-19,30.775,45.849998,451.5,523.301392
2004-11-22,31.025,46.259998,451.700012,519.144592
2004-11-23,31.200001,46.400002,452.100006,521.453918
2004-11-24,31.225,46.459999,455.200012,517.758911
2004-11-26,31.25,46.470001,454.200012,501.593414
2004-11-29,31.1,46.34,449.600006,502.055298
2004-11-30,30.885,46.27,447.5,498.822205
2004-12-01,31.440001,46.59,459.399994,508.983398
2004-12-02,31.334999,46.419998,457.600006,510.368988
2004-12-03,31.200001,46.32,456.5,512.678284
2004-12-06,31.24,46.5,461.700012,509.44519
2004-12-07,30.91,45.849998,460.0,503.440887
2004-12-08,31.209999,46.110001,462.899994,507.597809
2004-12-09,31.48,46.200001,464.399994,506.212097
2004-12-10,31.51,45.880001,459.100006,512.678284
2004-12-13,31.625,45.959999,467.700012,520.992126
2004-12-14,31.475,45.830002,468.700012,518.682678
2004-12-15,31.264999,45.93,473.100006,527.458313
2004-12-16,31.379999,46.09,470.5,533.000671
2004-12-17,31.0,45.200001,466.200012,525.610779
2004-12-20,31.040001,45.52,466.899994,528.382019
2004-12-21,31.1,46.310001,471.899994,525.148926
2004-12-22,31.145,46.799999,483.100006,533.000671
2004-12-23,31.205,46.700001,487.5,537.157593
2004-12-27,31.155001,46.66,483.100006,538.543213
2004-12-28,31.290001,46.970001,483.5,538.543213
2004-12-29,31.200001,46.860001,480.100006,539.466919
2004-12-30,31.1,46.959999,480.299988,541.314392
2004-12-31,31.075001,46.990002,481.799988,541.314392
2005-01-03,30.955,46.459999,482.700012,541.314392
2005-01-04,30.98,45.82,478.600006,548.242493
2005-01-05,31.014999,45.290001,484.600006,545.009399
2005-01-06,31.125,45.220001,489.299988,542.700073
2005-01-07,31.084999,44.73,486.5,551.475586
2005-01-10,31.065001,45.290001,483.399994,557.47998
2005-01-11,31.004999,45.18,482.200012,549.628113
2005-01-12,30.59,45.060001,480.700012,545.471313
2005-01-13,30.32,44.5,476.0,545.009399
2005-01-14,30.344999,44.889999,475.100006,549.166321
2005-01-18,30.73,45.73,481.700012,543.161926
2005-01-19,30.5,44.970001,480.399994,544.547485
2005-01-20,30.27,45.310001,477.700012,541.776306
2005-01-21,30.059999,45.09,479.299988,540.390686
2005-01-24,29.975,45.220001,483.600006,535.31012
2005-01-25,30.165001,45.59,485.100006,539.466919
2005-01-26,30.434999,45.77,484.799988,530.229492
2005-01-27,30.215,45.529999,485.600006,535.31012
2005-01-28,30.26,45.700001,483.799988,530.229492
2005-01-31,30.65,46.369999,490.5,537.619507
2005-02-01,30.9,46.68,494.799988,551.9375
2005-02-02,30.389999,46.73,496.799988,548.704407
2005-02-03,30.525,46.400002,491.5,550.55188
2005-02-04,30.49,46.889999,497.799988,551.475586
2005-02-07,30.709999,46.639999,497.299988,548.242493
2005-02-08,30.719999,46.889999,494.799988,551.9375
2005-02-09,30.455,46.439999,491.799988,548.704407
2005-02-10,30.215,46.93,489.799988,548.242493
2005-02-11,30.15,46.82,494.0,560.251221
2005-02-14,30.655001,46.93,492.5,559.789307
2005-02-15,30.65,47.060001,494.0,564.869873
2005-02-16,30.379999,46.77,491.799988,560.713074
2005-02-17,30.200001,46.360001,488.0,562.098694
2005-02-18,29.905001,45.740002,485.700012,567.179321
2005-02-22,29.415001,45.200001,479.5,558.865601
2005-02-23,29.745001,45.73,483.799988,538.543213
2005-02-24,29.844999,46.200001,483.0,529.305786
2005-02-25,29.950001,46.790001,482.799988,525.610779
2005-02-28,29.690001,46.650002,477.200012,521.915771
2005-03-01,29.924999,47.080002,478.799988,530.691406
2005-03-02,29.75,46.57,481.299988,522.839478
2005-03-03,29.705,46.330002,479.700012,522.377686
2005-03-04,30.25,46.779999,484.0,531.153198
2005-03-07,30.365,46.470001,484.700012,523.301392
2005-03-08,30.395,46.259998,484.700012,517.758911
2005-03-09,29.870001,45.700001,478.799988,523.763306
2005-03-10,30.105,45.860001,481.5,520.530212
2005-03-11,29.9,45.77,477.899994,526.072571
2005-03-14,30.049999,45.799999,482.200012,522.377686
2005-03-15,29.99,45.540001,478.0,529.305786
2005-03-16,29.764999,44.799999,473.700012,518.220825
2005-03-17,29.799999,44.779999,472.399994,508.983398
2005-03-18,29.690001,44.939999,468.5,503.440887
2005-03-21,29.594999,44.299999,457.600006,503.902802
2005-03-22,29.190001,43.66,444.399994,504.826508
2005-03-23,29.370001,43.98,444.5,502.517212
2005-03-24,29.195,43.75,445.200012,508.983398
2005-03-28,29.434999,44.290001,447.700012,508.983398
2005-03-29,29.465,43.889999,443.5,508.521515
2005-03-30,29.85,44.02,449.200012,502.979004
2005-03-31,29.9,44.099998,449.399994,499.745911
2005-04-01,29.715,44.009998,446.200012,508.521515
2005-04-04,29.92,44.16,445.899994,505.750305
2005-04-05,29.84,44.310001,449.399994,506.212097
2005-04-06,29.870001,44.599998,451.5,508.983398
2005-04-07,29.940001,44.830002,454.600006,510.830902
2005-04-08,29.780001,44.68,454.0,512.216492
2005-04-11,30.0,44.98,456.100006,512.678284
2005-04-12,30.315001,45.52,464.5,508.059601
2005-04-13,30.110001,45.110001,458.100006,520.992126
2005-04-14,29.924999,44.68,454.0,526.534485
2005-04-15,29.565001,44.279999,457.5,514.987671
2005-04-18,29.754999,44.73,462.100006,507.135895
2005-04-19,29.465,44.93,463.5,513.602112
2005-04-20,29.075001,44.23,461.299988,508.059601
2005-04-21,29.334999,44.389999,462.700012,510.368988
2005-04-22,29.334999,44.369999,463.200012,513.602112
2005-04-25,29.575001,44.830002,467.799988,514.064026
2005-04-26,29.395,44.610001,466.200012,508.059601
2005-04-27,29.754999,44.869999,470.5,496.974701
2005-04-28,29.77,44.689999,461.899994,493.279694
2005-04-29,29.969999,45.040001,469.600006,496.050903
2005-05-02,30.200001,45.34,465.299988,496.050903
2005-05-03,30.145,45.360001,468.0,502.517212
2005-05-04,30.334999,45.970001,469.700012,505.288391
2005-05-05,30.125,45.849998,468.799988,508.059601
2005-05-06,29.879999,45.490002,465.899994,509.44519
2005-05-09,30.110001,45.73,468.5,511.754608
2005-05-10,29.860001,45.380001,463.799988,501.1315
2005-05-11,30.025,45.66,467.0,496.050903
2005-05-12,29.91,45.34,464.100006,499.283997
2005-05-13,29.625,45.130001,459.100006,497.898407
2005-05-16,30.004999,45.849998,468.0,497.436615
2005-05-17,30.23,46.139999,471.600006,496.512787
2005-05-18,30.485001,46.650002,477.399994,502.979004
2005-05-19,30.639999,46.450001,478.399994,505.750305
2005-05-20,30.665001,46.57,478.0,501.593414
2005-05-23,30.700001,46.549999,476.0,503.902802
2005-05-24,30.514999,46.610001,477.100006,504.826508
2005-05-25,30.445,46.540001,474.5,508.059601
2005-05-26,30.469999,46.709999,473.799988,487.737213
2005-05-27,30.395,46.650002,472.799988,482.194794
2005-05-31,30.205,46.32,471.100006,481.73291
2005-06-01,30.75,46.290001,477.200012,488.199097
2005-06-02,30.764999,46.18,477.100006,488.661011
2005-06-03,30.674999,45.779999,475.600006,480.34729
2005-06-06,30.719999,45.900002,476.899994,479.885406
2005-06-07,30.684999,45.860001,476.600006,485.889709
2005-06-08,30.75,45.91,477.5,480.34729
2005-06-09,30.665001,46.09,476.799988,480.34729
2005-06-10,30.655001,46.0,476.399994,488.199097
2005-06-13,30.549999,45.919998,476.0,491.894104
2005-06-14,30.575001,45.970001,474.100006,493.741608
2005-06-15,30.674999,46.599998,474.0,488.661011
2005-06-16,30.725,46.43,475.399994,490.970306
2005-06-17,30.795,46.639999,474.600006,496.050903
2005-06-20,30.83,46.709999,473.700012,492.81781
2005-06-21,30.745001,47.080002,473.200012,501.593414
2005-06-22,30.855,47.07,474.399994,510.830902
2005-06-23,30.504999,46.599998,468.799988,520.530212
2005-06-24,30.360001,46.75,469.5,514.987671
2005-06-27,30.299999,46.400002,467.700012,508.059601
2005-06-28,30.67,46.669998,470.200012,513.140198
2005-06-29,30.969999,46.91,467.799988,512.216492
2005-06-30,30.790001,45.610001,462.299988,513.140198
2005-07-01,30.635,44.98,461.600006,519.144592
2005-07-05,30.6,45.110001,464.600006,515.911499
2005-07-06,30.42,44.700001,463.0,517.758911
2005-07-07,30.32,44.68,462.700012,507.135895
2005-07-08,30.635,45.150002,465.100006,514.064026
2005-07-11,30.865,45.169998,461.100006,517.758911
2005-07-12,30.775,45.310001,460.0,520.530212
2005-07-13,30.865,45.75,457.399994,527.458313
2005-07-14,31.235001,45.810001,465.0,533.462585
2005-07-15,31.434999,45.98,464.200012,532.077026
2005-07-18,30.995001,45.080002,450.0,525.148926
2005-07-19,30.915001,44.82,444.0,521.453918
2005-07-20,31.105,44.860001,442.100006,521.453918
2005-07-21,30.889999,44.599998,441.5,522.377686
2005-07-22,30.875,44.849998,444.200012,521.915771
2005-07-25,30.92,44.66,445.299988,518.682678
2005-07-26,31.0,44.529999,446.0,518.220825
2005-07-27,30.9,44.150002,443.899994,521.453918
2005-07-28,30.969999,44.009998,438.600006,524.22522
2005-07-29,30.67,43.599998,435.0,514.525818
2005-08-01,30.77,43.66,437.0,518.220825
2005-08-02,30.860001,43.939999,440.700012,521.453918
2005-08-03,30.625,43.779999,440.5,519.144592
2005-08-04,30.48,43.709999,439.200012,516.373291
2005-08-05,30.184999,43.25,436.299988,532.077026
2005-08-08,30.18,42.939999,433.0,537.619507
2005-08-09,30.219999,42.900002,436.0,539.928772
2005-08-10,30.155001,42.75,433.0,544.547485
2005-08-11,30.23,42.790001,435.100006,538.543213
2005-08-12,30.084999,42.689999,436.200012,534.848206
2005-08-15,30.370001,43.18,437.899994,533.462585
2005-08-16,29.98,43.720001,441.399994,531.153198
2005-08-17,30.004999,43.73,441.0,520.068298
