date,Wellfargo_OT,Citi_OT,Barclay_OT,OT
2003-08-01,25.049999,434.5,423.536987,40.369999
2003-08-04,25.135,438.700012,418.687286,40.799999
2003-08-05,24.879999,430.700012,415.685089,39.900002
2003-08-06,24.985001,435.200012,402.752686,40.299999
2003-08-07,24.98,441.0,440.62619,40.264999
2003-08-08,25.125,444.0,443.397491,40.645
2003-08-11,24.975,445.5,447.785309,40.305
2003-08-12,25.18,451.899994,454.020508,40.715
2003-08-13,25.025,449.700012,442.242798,40.395
2003-08-14,25.24,451.299988,445.937805,40.709999
2003-08-15,25.26,449.0,448.016205,40.75
2003-08-18,25.17,446.5,454.482391,40.535
2003-08-19,25.190001,444.100006,446.399689,40.605
2003-08-20,24.975,441.600006,441.780914,40.855
2003-08-21,24.83,439.100006,440.164398,40.494999
2003-08-22,24.565001,431.0,435.776611,39.189999
2003-08-25,24.844999,429.200012,435.776611,38.830002
2003-08-26,24.809999,433.100006,431.388794,38.945
2003-08-27,24.75,429.600006,436.469391,38.814999
2003-08-28,25.035,430.899994,430.465088,39.150002
2003-08-29,25.07,433.5,424.922607,39.625
2003-09-02,25.575001,441.799988,424.922607,39.715
2003-09-03,25.735001,445.0,431.850708,39.0
2003-09-04,25.450001,444.100006,436.007507,38.119999
2003-09-05,25.315001,443.399994,432.774414,38.075001
2003-09-08,25.605,445.200012,433.698212,38.490002
2003-09-09,25.495001,442.799988,437.624115,38.055
2003-09-10,25.02,439.5,432.774414,37.435001
2003-09-11,24.9,442.100006,430.696014,37.799999
2003-09-12,25.135,443.0,444.321198,37.915001
2003-09-15,25.02,441.600006,448.940002,38.5
2003-09-16,25.225,447.0,457.253693,38.82
2003-09-17,25.305,449.399994,458.870209,38.985001
2003-09-18,25.799999,466.5,464.643585,39.845001
2003-09-19,25.834999,469.899994,459.562988,39.610001
2003-09-22,25.549999,463.799988,456.329895,39.299999
2003-09-23,25.51,471.700012,452.403992,39.525002
2003-09-24,25.370001,465.299988,447.092499,39.200001
2003-09-25,25.48,459.700012,443.166504,39.25
2003-09-26,25.700001,453.600006,433.698212,39.400002
2003-09-29,25.855,460.700012,432.3125,39.360001
2003-09-30,25.75,455.100006,426.539093,39.02
2003-10-01,26.450001,470.0,447.785309,39.610001
2003-10-02,26.48,472.5,455.406189,39.595001
2003-10-03,26.615,471.100006,465.567413,39.775002
2003-10-06,26.67,473.100006,453.327698,40.224998
2003-10-07,27.075001,478.299988,462.103302,40.174999
2003-10-08,27.07,475.600006,466.953003,40.169998
2003-10-09,27.1,478.799988,470.878906,40.334999
2003-10-10,27.275,479.0,474.80481,40.560001
2003-10-13,27.525,489.299988,479.423492,40.869999
2003-10-14,27.584999,490.0,473.881104,41.25
2003-10-15,27.514999,488.799988,479.885406,41.029999
2003-10-16,27.530001,490.0,474.112,40.965
2003-10-17,27.5,483.799988,476.421387,40.849998
2003-10-20,27.684999,481.399994,480.578186,40.705002
2003-10-21,27.75,475.700012,486.813507,40.509998
2003-10-22,27.365,472.0,476.190399,40.514999
2003-10-23,27.605,477.799988,464.643585,40.889999
2003-10-24,27.5,476.0,467.183899,40.93
2003-10-27,27.219999,467.0,457.715515,36.785
2003-10-28,27.455,475.799988,454.251495,36.424999
2003-10-29,27.445,475.899994,455.406189,37.18
2003-10-30,27.690001,475.200012,460.486786,37.584999
2003-10-31,28.16,474.0,459.101105,37.865002
2003-11-03,28.440001,480.399994,459.101105,37.994999
2003-11-04,27.985001,483.200012,460.717712,37.77
2003-11-05,27.844999,485.0,454.482391,38.099998
2003-11-06,27.875,488.899994,457.715515,38.419998
2003-11-07,27.799999,477.5,464.181702,38.075001
2003-11-10,27.754999,479.5,460.486786,37.805
2003-11-11,27.965,473.899994,458.177399,37.755001
2003-11-12,28.365,473.899994,460.948608,37.904999
2003-11-13,28.58,471.0,455.406189,37.705002
2003-11-14,28.27,464.299988,450.094604,37.360001
2003-11-17,28.280001,463.0,449.170898,37.285
2003-11-18,28.075001,455.600006,452.865906,36.974998
2003-11-19,28.200001,459.399994,449.632813,37.185001
2003-11-20,28.18,457.700012,449.170898,37.0
2003-11-21,28.25,463.399994,448.709015,37.174999
2003-11-24,28.355,467.399994,459.562988,37.450001
2003-11-25,28.575001,469.100006,467.183899,37.525002
2003-11-26,28.68,469.5,470.186096,37.735001
2003-11-28,28.665001,470.299988,473.419189,37.715
2003-12-01,28.875,475.600006,474.112,38.174999
2003-12-02,28.584999,472.200012,464.874603,38.305
2003-12-03,28.375,469.5,469.031403,37.724998
2003-12-04,28.459999,471.899994,466.491089,37.740002
2003-12-05,28.4,465.799988,462.796112,37.555
2003-12-08,28.605,473.700012,458.177399,38.0
2003-12-09,28.215,470.899994,457.253693,37.705002
2003-12-10,28.205,473.600006,449.863708,37.794998
2003-12-11,28.450001,475.700012,442.704712,37.945
2003-12-12,28.504999,475.5,439.933411,37.924999
2003-12-15,28.040001,477.799988,443.628387,38.215
2003-12-16,28.575001,479.399994,439.702515,38.75
2003-12-17,28.65,474.899994,450.556488,38.939999
2003-12-18,28.895,478.899994,453.789612,39.450001
2003-12-19,29.040001,482.700012,456.329895,39.5
2003-12-22,28.995001,485.0,455.175201,39.529999
2003-12-23,29.18,480.700012,452.634888,39.654999
2003-12-24,29.135,478.5,453.789612,39.625
2003-12-26,29.184999,478.600006,453.789612,39.794998
2003-12-29,29.389999,483.700012,455.406189,40.150002
2003-12-30,29.469999,484.299988,458.408295,40.25
2003-12-31,29.445,485.399994,460.255798,40.215
2004-01-02,29.084999,490.0,465.567413,39.544998
2004-01-05,29.225,497.899994,467.414886,39.66
2004-01-06,29.129999,498.399994,473.881104,39.595001
2004-01-07,28.834999,499.100006,471.802612,39.505001
2004-01-08,28.825001,501.200012,471.571686,39.525002
2004-01-09,28.690001,498.899994,474.80481,39.174999
2004-01-12,28.48,498.5,469.724213,39.25
2004-01-13,28.139999,496.0,472.264496,39.150002
2004-01-14,28.165001,500.0,481.73291,39.625
2004-01-15,28.25,495.0,487.506287,39.34
2004-01-16,28.594999,495.0,495.127197,39.509998
2004-01-20,28.674999,492.899994,481.0401,40.035
2004-01-21,28.92,503.600006,478.037903,40.924999
2004-01-22,28.549999,506.899994,477.575989,40.849998
2004-01-23,28.42,503.200012,468.800507,40.634998
2004-01-26,29.02,509.299988,469.262299,41.119999
2004-01-27,28.705,500.700012,461.872406,41.0
2004-01-28,28.530001,492.299988,472.0336,40.25
2004-01-29,28.92,494.799988,463.950806,40.459999
2004-01-30,28.705,494.799988,457.253693,40.73
2004-02-02,28.780001,492.299988,456.329895,40.775002
2004-02-03,28.98,488.799988,457.484589,40.755001
2004-02-04,28.549999,485.700012,461.641388,40.849998
2004-02-05,28.530001,481.100006,460.948608,41.0
2004-02-06,28.98,493.100006,470.186096,41.380001
2004-02-09,28.844999,491.5,477.575989,40.84
2004-02-10,28.785,489.200012,471.109802,40.810001
2004-02-11,29.1,497.200012,475.959503,40.994999
2004-02-12,28.700001,495.100006,457.253693,40.825001
2004-02-13,28.684999,494.899994,457.253693,40.785
2004-02-17,28.700001,499.0,463.71991,40.93
2004-02-18,28.475,495.600006,463.257996,40.785
2004-02-19,28.785,491.200012,469.262299,40.685001
2004-02-20,28.445,488.899994,469.031403,40.669998
2004-02-23,28.43,493.200012,467.876709,41.0
2004-02-24,28.360001,494.399994,467.876709,40.724998
2004-02-25,28.615,498.399994,458.408295,40.855
2004-02-26,28.625,500.0,452.403992,41.0
2004-02-27,28.674999,502.600006,446.861511,40.959999
2004-03-01,28.815001,504.600006,451.249298,41.064999
2004-03-02,28.66,497.700012,452.173096,41.25
2004-03-03,28.875,498.200012,453.096802,41.310001
2004-03-04,29.059999,493.799988,458.639313,41.060001
2004-03-05,29.195,500.0,460.486786,41.369999
2004-03-08,29.299999,499.399994,457.946503,41.220001
2004-03-09,29.219999,498.399994,460.948608,40.884998
2004-03-10,29.219999,492.100006,463.950806,39.994999
2004-03-11,28.855,486.200012,448.940002,39.775002
2004-03-12,28.959999,493.100006,449.170898,40.16
2004-03-15,28.889999,491.200012,445.475891,39.695
2004-03-16,29.035,499.899994,446.630615,40.055
2004-03-17,29.184999,508.200012,453.096802,40.224998
2004-03-18,29.155001,512.799988,446.630615,40.040001
2004-03-19,28.785,503.399994,446.168701,39.924999
2004-03-22,28.4,496.100006,437.162201,39.365002
2004-03-23,28.309999,498.0,438.316895,39.264999
2004-03-24,28.285,497.899994,441.549988,39.154999
2004-03-25,28.57,502.600006,445.475891,39.869999
2004-03-26,28.475,500.600006,443.859406,40.049999
2004-03-29,28.584999,513.200012,447.092499,40.52
2004-03-30,28.415001,519.400024,444.552185,40.884998
2004-03-31,28.334999,517.0,442.704712,40.490002
2004-04-01,28.625,522.900024,444.552185,40.735001
2004-04-02,28.305,518.0,451.942108,40.255001
2004-04-05,28.315001,522.299988,452.634888,40.625
2004-04-06,28.59,522.400024,447.092499,41.0
2004-04-07,28.375,517.099976,441.549988,40.724998
2004-04-08,28.440001,515.299988,449.632813,40.525002
2004-04-12,28.514999,520.599976,449.632813,40.985001
2004-04-13,27.825001,512.0,454.482391,40.25
2004-04-14,27.620001,509.5,452.865906,40.044998
2004-04-15,27.469999,499.200012,452.634888,40.139999
2004-04-16,28.035,501.0,452.173096,40.389999
2004-04-19,27.955,499.799988,454.944305,40.580002
2004-04-20,27.68,492.100006,467.183899,40.040001
2004-04-21,28.105,491.399994,466.029205,40.290001
2004-04-22,28.375,496.600006,469.262299,40.695
2004-04-23,28.200001,491.799988,470.416992,40.724998
2004-04-26,28.195,489.899994,470.186096,40.625
2004-04-27,28.545,489.600006,472.495392,40.895
2004-04-28,28.15,484.299988,466.491089,40.450001
2004-04-29,28.209999,481.700012,469.031403,40.325001
2004-04-30,28.23,480.899994,469.724213,40.244999
2004-05-03,28.485001,485.600006,469.724213,40.490002
2004-05-04,28.525,488.399994,473.188293,40.759998
2004-05-05,28.309999,486.299988,475.035706,40.785
2004-05-06,28.075001,475.100006,466.491089,40.049999
2004-05-07,27.545,467.200012,461.872406,39.275002
2004-05-10,27.395,454.100006,453.558685,38.959999
2004-05-11,27.549999,456.899994,462.33429,39.215
2004-05-12,27.950001,463.100006,458.177399,40.169998
2004-05-13,28.049999,459.600006,461.641388,40.09
2004-05-14,28.495001,456.5,459.794006,40.099998
2004-05-17,28.455,448.600006,455.406189,39.935001
2004-05-18,28.924999,451.5,456.560791,40.424999
2004-05-19,28.85,450.0,464.874603,40.325001
2004-05-20,29.0,452.799988,460.024902,40.66
2004-05-21,29.025,453.399994,466.029205,40.735001
2004-05-24,29.165001,453.799988,461.872406,40.775002
2004-05-25,29.375,465.0,460.486786,41.220001
2004-05-26,29.559999,465.399994,458.408295,41.470001
2004-05-27,29.525,465.200012,447.554291,41.305
2004-05-28,29.4,464.299988,439.240601,41.564999
2004-06-01,29.315001,467.700012,442.011902,41.52
2004-06-02,29.26,470.299988,443.166504,41.564999
2004-06-03,29.145,463.600006,443.397491,41.514999
2004-06-04,29.295,465.5,445.937805,41.799999
2004-06-07,29.504999,475.299988,451.249298,42.314999
2004-06-08,29.4,476.0,450.556488,42.075001
2004-06-09,29.0,470.5,451.480286,41.775002
2004-06-10,29.305,473.5,454.482391,42.105
2004-06-14,29.02,467.399994,447.554291,41.275002
2004-06-15,29.125,470.200012,445.475891,42.115002
2004-06-16,29.1,470.200012,448.016205,41.965
2004-06-17,29.205,470.799988,449.632813,41.834999
2004-06-18,29.299999,475.0,448.478088,42.255001
2004-06-21,29.26,471.799988,451.018402,42.470001
2004-06-22,29.379999,469.899994,446.399689,42.259998
2004-06-23,29.525,472.399994,443.628387,42.384998
2004-06-24,29.344999,474.399994,442.242798,42.720001
2004-06-25,28.764999,468.0,436.931305,42.0
2004-06-28,28.875,465.200012,441.549988,42.360001
2004-06-29,28.674999,463.299988,439.702515,42.285
2004-06-30,28.615,465.0,433.929108,42.310001
2004-07-01,28.295,460.299988,432.543488,41.990002
2004-07-02,28.615,457.600006,428.386597,42.115002
2004-07-06,28.459999,454.5,423.767914,41.830002
2004-07-07,28.615,456.299988,424.460693,42.115002
2004-07-08,28.469999,451.700012,424.922607,41.805
2004-07-09,28.51,450.299988,424.460693,41.955002
2004-07-12,28.785,449.0,417.070801,42.424999
2004-07-13,28.885,453.0,420.303894,42.564999
2004-07-14,28.75,451.0,422.844208,42.150002
2004-07-15,28.700001,442.100006,412.91391,41.924999
2004-07-16,28.955,436.200012,411.990204,42.235001
2004-07-19,29.225,439.899994,409.218903,42.689999
2004-07-20,29.030001,440.5,407.140503,42.630001
2004-07-21,28.625,439.399994,424.922607,41.955002
2004-07-22,28.545,446.0,410.1427,42.435001
2004-07-23,28.32,443.100006,415.685089,42.43
2004-07-26,28.41,438.100006,409.218903,42.634998
2004-07-27,28.715,439.0,416.147003,42.5
2004-07-28,28.715,441.100006,425.846313,42.465
2004-07-29,28.865,442.799988,431.388794,42.485001
2004-07-30,28.705,440.899994,424.922607,42.505001
2004-08-02,28.93,443.200012,428.386597,42.834999
2004-08-03,28.74,440.399994,425.615387,42.904999
2004-08-04,28.635,444.0,434.160004,42.549999
2004-08-05,28.145,438.299988,444.552185,41.950001
2004-08-06,28.18,431.899994,461.872406,41.955002
2004-08-09,28.195,434.700012,465.105499,41.965
2004-08-10,28.5,441.799988,476.652313,42.5
2004-08-11,28.785,443.5,472.495392,42.764999
2004-08-12,28.58,439.0,475.728607,42.654999
2004-08-13,28.77,440.100006,474.342896,42.48
2004-08-16,28.889999,447.700012,480.34729,43.049999
2004-08-17,28.940001,451.600006,484.042297,43.439999
2004-08-18,28.98,456.399994,473.881104,43.724998
2004-08-19,28.975,454.600006,465.105499,43.830002
2004-08-20,29.025,459.5,466.491089,44.25
2004-08-23,28.945,458.200012,470.416992,44.150002
2004-08-24,29.084999,459.200012,476.652313,44.345001
2004-08-25,29.275,463.0,482.656586,44.34
2004-08-26,29.33,464.600006,480.116302,44.099998
2004-08-27,29.33,467.200012,480.116302,44.505001
2004-08-30,29.195,464.100006,480.116302,44.57
2004-08-31,29.375,465.799988,475.266693,44.98
2004-09-01,29.415001,464.5,481.0401,43.650002
2004-09-02,29.719999,470.200012,480.809204,43.849998
2004-09-03,29.635,468.399994,488.199097,43.610001
2004-09-07,29.860001,472.100006,488.199097,44.27
2004-09-08,29.5,468.200012,487.275391,44.110001
2004-09-09,29.495001,469.5,487.275391,44.369999
2004-09-10,29.565001,472.399994,492.81781,44.599998
2004-09-13,29.594999,470.0,494.896301,44.48
2004-09-14,29.434999,471.899994,492.81781,44.349998
2004-09-15,29.549999,469.799988,492.586914,44.169998
2004-09-16,29.615,471.799988,495.127197,44.34
2004-09-17,29.67,469.5,493.279694,44.66
2004-09-20,29.52,454.0,490.508514,44.369999
2004-09-21,29.535,456.5,500.207794,44.68
2004-09-22,29.35,443.799988,502.979004,43.919998
2004-09-23,29.065001,438.799988,480.34729,43.57
2004-09-24,29.32,441.5,498.822205,43.98
2004-09-27,29.51,436.100006,491.894104,43.82
2004-09-28,29.67,443.100006,489.122894,43.68
2004-09-29,29.66,447.0,498.822205,43.59
2004-09-30,29.815001,441.200012,489.584686,43.330002
2004-10-01,30.094999,448.700012,502.517212,44.16
2004-10-04,30.209999,447.299988,513.602112,44.349998
2004-10-05,30.17,445.200012,519.606384,44.720001
2004-10-06,30.325001,447.399994,517.758911,45.25
2004-10-07,30.120001,447.600006,520.068298,45.43
2004-10-08,30.24,445.600006,526.534485,45.139999
2004-10-11,30.225,448.600006,528.382019,45.41
2004-10-12,30.23,448.0,515.449585,45.529999
2004-10-13,30.120001,441.100006,516.373291,45.009998
2004-10-14,29.74,437.0,514.525818,44.200001
2004-10-15,30.025,439.399994,509.907104,44.990002
2004-10-18,30.075001,442.200012,508.521515,44.98
2004-10-19,29.674999,435.899994,513.140198,44.360001
2004-10-20,29.41,432.899994,507.135895,43.720001
2004-10-21,29.26,429.5,502.517212,43.91
2004-10-22,28.940001,425.600006,500.669708,43.799999
2004-10-25,28.924999,425.799988,492.355988,43.619999
2004-10-26,29.35,433.399994,499.745911,43.869999
2004-10-27,29.575001,439.5,499.283997,44.360001
2004-10-28,29.915001,442.600006,500.669708,44.52
2004-10-29,29.860001,443.700012,491.43219,44.790001
2004-11-01,29.955,443.100006,500.669708,45.110001
2004-11-02,29.9,449.0,511.292694,45.169998
2004-11-03,30.15,452.899994,513.602112,45.639999
2004-11-04,30.709999,460.899994,514.064026,46.25
2004-11-05,30.75,461.299988,517.758911,45.950001
2004-11-08,30.805,462.5,517.758911,45.970001
2004-11-09,30.775,462.100006,514.525818,45.93
2004-11-10,30.75,460.5,521.453918,46.23
2004-11-11,31.075001,462.600006,525.610779,47.110001
2004-11-12,31.285,470.700012,522.839478,47.439999
2004-11-15,31.275,466.700012,528.382019,47.330002
2004-11-16,31.09,460.5,526.534485,46.77
2004-11-17,31.23,461.799988,532.538879,46.59
2004-11-18,31.225,459.100006,531.615112,46.41
2004-11-19,30.775,451.5,523.301392,45.849998
2004-11-22,31.025,451.700012,519.144592,46.259998
2004-11-23,31.200001,452.100006,521.453918,46.400002
2004-11-24,31.225,455.200012,517.758911,46.459999
2004-11-26,31.25,454.200012,501.593414,46.470001
2004-11-29,31.1,449.600006,502.055298,46.34
2004-11-30,30.885,447.5,498.822205,46.27
2004-12-01,31.440001,459.399994,508.983398,46.59
2004-12-02,31.334999,457.600006,510.368988,46.419998
2004-12-03,31.200001,456.5,512.678284,46.32
2004-12-06,31.24,461.700012,509.44519,46.5
2004-12-07,30.91,460.0,503.440887,45.849998
2004-12-08,31.209999,462.899994,507.597809,46.110001
2004-12-09,31.48,464.399994,506.212097,46.200001
2004-12-10,31.51,459.100006,512.678284,45.880001
2004-12-13,31.625,467.700012,520.992126,45.959999
2004-12-14,31.475,468.700012,518.682678,45.830002
2004-12-15,31.264999,473.100006,527.458313,45.93
2004-12-16,31.379999,470.5,533.000671,46.09
2004-12-17,31.0,466.200012,525.610779,45.200001
2004-12-20,31.040001,466.899994,528.382019,45.52
2004-12-21,31.1,471.899994,525.148926,46.310001
2004-12-22,31.145,483.100006,533.000671,46.799999
2004-12-23,31.205,487.5,537.157593,46.700001
2004-12-27,31.155001,483.100006,538.543213,46.66
2004-12-28,31.290001,483.5,538.543213,46.970001
2004-12-29,31.200001,480.100006,539.466919,46.860001
2004-12-30,31.1,480.299988,541.314392,46.959999
2004-12-31,31.075001,481.799988,541.314392,46.990002
2005-01-03,30.955,482.700012,541.314392,46.459999
2005-01-04,30.98,478.600006,548.242493,45.82
2005-01-05,31.014999,484.600006,545.009399,45.290001
2005-01-06,31.125,489.299988,542.700073,45.220001
2005-01-07,31.084999,486.5,551.475586,44.73
2005-01-10,31.065001,483.399994,557.47998,45.290001
2005-01-11,31.004999,482.200012,549.628113,45.18
2005-01-12,30.59,480.700012,545.471313,45.060001
2005-01-13,30.32,476.0,545.009399,44.5
2005-01-14,30.344999,475.100006,549.166321,44.889999
2005-01-18,30.73,481.700012,543.161926,45.73
2005-01-19,30.5,480.399994,544.547485,44.970001
2005-01-20,30.27,477.700012,541.776306,45.310001
2005-01-21,30.059999,479.299988,540.390686,45.09
2005-01-24,29.975,483.600006,535.31012,45.220001
2005-01-25,30.165001,485.100006,539.466919,45.59
2005-01-26,30.434999,484.799988,530.229492,45.77
2005-01-27,30.215,485.600006,535.31012,45.529999
2005-01-28,30.26,483.799988,530.229492,45.700001
2005-01-31,30.65,490.5,537.619507,46.369999
2005-02-01,30.9,494.799988,551.9375,46.68
2005-02-02,30.389999,496.799988,548.704407,46.73
2005-02-03,30.525,491.5,550.55188,46.400002
2005-02-04,30.49,497.799988,551.475586,46.889999
2005-02-07,30.709999,497.299988,548.242493,46.639999
2005-02-08,30.719999,494.799988,551.9375,46.889999
2005-02-09,30.455,491.799988,548.704407,46.439999
2005-02-10,30.215,489.799988,548.242493,46.93
2005-02-11,30.15,494.0,560.251221,46.82
2005-02-14,30.655001,492.5,559.789307,46.93
2005-02-15,30.65,494.0,564.869873,47.060001
2005-02-16,30.379999,491.799988,560.713074,46.77
2005-02-17,30.200001,488.0,562.098694,46.360001
2005-02-18,29.905001,485.700012,567.179321,45.740002
2005-02-22,29.415001,479.5,558.865601,45.200001
2005-02-23,29.745001,483.799988,538.543213,45.73
2005-02-24,29.844999,483.0,529.305786,46.200001
2005-02-25,29.950001,482.799988,525.610779,46.790001
2005-02-28,29.690001,477.200012,521.915771,46.650002
2005-03-01,29.924999,478.799988,530.691406,47.080002
2005-03-02,29.75,481.299988,522.839478,46.57
2005-03-03,29.705,479.700012,522.377686,46.330002
2005-03-04,30.25,484.0,531.153198,46.779999
2005-03-07,30.365,484.700012,523.301392,46.470001
2005-03-08,30.395,484.700012,517.758911,46.259998
2005-03-09,29.870001,478.799988,523.763306,45.700001
2005-03-10,30.105,481.5,520.530212,45.860001
2005-03-11,29.9,477.899994,526.072571,45.77
2005-03-14,30.049999,482.200012,522.377686,45.799999
2005-03-15,29.99,478.0,529.305786,45.540001
2005-03-16,29.764999,473.700012,518.220825,44.799999
2005-03-17,29.799999,472.399994,508.983398,44.779999
2005-03-18,29.690001,468.5,503.440887,44.939999
2005-03-21,29.594999,457.600006,503.902802,44.299999
2005-03-22,29.190001,444.399994,504.826508,43.66
2005-03-23,29.370001,444.5,502.517212,43.98
2005-03-24,29.195,445.200012,508.983398,43.75
2005-03-28,29.434999,447.700012,508.983398,44.290001
2005-03-29,29.465,443.5,508.521515,43.889999
2005-03-30,29.85,449.200012,502.979004,44.02
2005-03-31,29.9,449.399994,499.745911,44.099998
2005-04-01,29.715,446.200012,508.521515,44.009998
2005-04-04,29.92,445.899994,505.750305,44.16
2005-04-05,29.84,449.399994,506.212097,44.310001
2005-04-06,29.870001,451.5,508.983398,44.599998
2005-04-07,29.940001,454.600006,510.830902,44.830002
2005-04-08,29.780001,454.0,512.216492,44.68
2005-04-11,30.0,456.100006,512.678284,44.98
2005-04-12,30.315001,464.5,508.059601,45.52
2005-04-13,30.110001,458.100006,520.992126,45.110001
2005-04-14,29.924999,454.0,526.534485,44.68
2005-04-15,29.565001,457.5,514.987671,44.279999
2005-04-18,29.754999,462.100006,507.135895,44.73
2005-04-19,29.465,463.5,513.602112,44.93
2005-04-20,29.075001,461.299988,508.059601,44.23
2005-04-21,29.334999,462.700012,510.368988,44.389999
2005-04-22,29.334999,463.200012,513.602112,44.369999
2005-04-25,29.575001,467.799988,514.064026,44.830002
2005-04-26,29.395,466.200012,508.059601,44.610001
2005-04-27,29.754999,470.5,496.974701,44.869999
2005-04-28,29.77,461.899994,493.279694,44.689999
2005-04-29,29.969999,469.600006,496.050903,45.040001
2005-05-02,30.200001,465.299988,496.050903,45.34
2005-05-03,30.145,468.0,502.517212,45.360001
2005-05-04,30.334999,469.700012,505.288391,45.970001
2005-05-05,30.125,468.799988,508.059601,45.849998
2005-05-06,29.879999,465.899994,509.44519,45.490002
2005-05-09,30.110001,468.5,511.754608,45.73
2005-05-10,29.860001,463.799988,501.1315,45.380001
2005-05-11,30.025,467.0,496.050903,45.66
2005-05-12,29.91,464.100006,499.283997,45.34
2005-05-13,29.625,459.100006,497.898407,45.130001
2005-05-16,30.004999,468.0,497.436615,45.849998
2005-05-17,30.23,471.600006,496.512787,46.139999
2005-05-18,30.485001,477.399994,502.979004,46.650002
2005-05-19,30.639999,478.399994,505.750305,46.450001
2005-05-20,30.665001,478.0,501.593414,46.57
2005-05-23,30.700001,476.0,503.902802,46.549999
2005-05-24,30.514999,477.100006,504.826508,46.610001
2005-05-25,30.445,474.5,508.059601,46.540001
2005-05-26,30.469999,473.799988,487.737213,46.709999
2005-05-27,30.395,472.799988,482.194794,46.650002
2005-05-31,30.205,471.100006,481.73291,46.32
2005-06-01,30.75,477.200012,488.199097,46.290001
2005-06-02,30.764999,477.100006,488.661011,46.18
2005-06-03,30.674999,475.600006,480.34729,45.779999
2005-06-06,30.719999,476.899994,479.885406,45.900002
2005-06-07,30.684999,476.600006,485.889709,45.860001
2005-06-08,30.75,477.5,480.34729,45.91
2005-06-09,30.665001,476.799988,480.34729,46.09
2005-06-10,30.655001,476.399994,488.199097,46.0
2005-06-13,30.549999,476.0,491.894104,45.919998
2005-06-14,30.575001,474.100006,493.741608,45.970001
2005-06-15,30.674999,474.0,488.661011,46.599998
2005-06-16,30.725,475.399994,490.970306,46.43
2005-06-17,30.795,474.600006,496.050903,46.639999
2005-06-20,30.83,473.700012,492.81781,46.709999
2005-06-21,30.745001,473.200012,501.593414,47.080002
2005-06-22,30.855,474.399994,510.830902,47.07
2005-06-23,30.504999,468.799988,520.530212,46.599998
2005-06-24,30.360001,469.5,514.987671,46.75
2005-06-27,30.299999,467.700012,508.059601,46.400002
2005-06-28,30.67,470.200012,513.140198,46.669998
2005-06-29,30.969999,467.799988,512.216492,46.91
2005-06-30,30.790001,462.299988,513.140198,45.610001
2005-07-01,30.635,461.600006,519.144592,44.98
2005-07-05,30.6,464.600006,515.911499,45.110001
2005-07-06,30.42,463.0,517.758911,44.700001
2005-07-07,30.32,462.700012,507.135895,44.68
2005-07-08,30.635,465.100006,514.064026,45.150002
2005-07-11,30.865,461.100006,517.758911,45.169998
2005-07-12,30.775,460.0,520.530212,45.310001
2005-07-13,30.865,457.399994,527.458313,45.75
2005-07-14,31.235001,465.0,533.462585,45.810001
2005-07-15,31.434999,464.200012,532.077026,45.98
2005-07-18,30.995001,450.0,525.148926,45.080002
2005-07-19,30.915001,444.0,521.453918,44.82
2005-07-20,31.105,442.100006,521.453918,44.860001
2005-07-21,30.889999,441.5,522.377686,44.599998
2005-07-22,30.875,444.200012,521.915771,44.849998
2005-07-25,30.92,445.299988,518.682678,44.66
2005-07-26,31.0,446.0,518.220825,44.529999
2005-07-27,30.9,443.899994,521.453918,44.150002
2005-07-28,30.969999,438.600006,524.22522,44.009998
2005-07-29,30.67,435.0,514.525818,43.599998
2005-08-01,30.77,437.0,518.220825,43.66
2005-08-02,30.860001,440.700012,521.453918,43.939999
2005-08-03,30.625,440.5,519.144592,43.779999
2005-08-04,30.48,439.200012,516.373291,43.709999
2005-08-05,30.184999,436.299988,532.077026,43.25
2005-08-08,30.18,433.0,537.619507,42.939999
2005-08-09,30.219999,436.0,539.928772,42.900002
2005-08-10,30.155001,433.0,544.547485,42.75
2005-08-11,30.23,435.100006,538.543213,42.790001
2005-08-12,30.084999,436.200012,534.848206,42.689999
2005-08-15,30.370001,437.899994,533.462585,43.18
2005-08-16,29.98,441.399994,531.153198,43.720001
2005-08-17,30.004999,441.0,520.068298,43.73
2005-08-18,30.17,442.100006,514.064026,43.799999
2005-08-19,30.315001,441.600006,515.449585,43.619999
2005-08-22,30.334999,442.0,516.835205,43.740002
2005-08-23,30.025,435.600006,514.987671,43.34
2005-08-24,29.74,430.5,513.602112,42.91
2005-08-25,29.785,432.700012,513.140198,43.07
2005-08-26,29.395,431.0,508.059601,42.84
2005-08-29,29.639999,435.399994,508.059601,43.360001
2005-08-30,29.395,432.600006,509.907104,43.099998
2005-08-31,29.809999,437.700012,510.830902,43.029999
2005-09-01,29.865,437.100006,513.602112,43.099998
2005-09-02,29.645,438.799988,514.987671,42.91
2005-09-06,30.120001,443.0,525.610779,43.349998
2005-09-07,30.035,444.600006,527.920105,43.310001
2005-09-08,29.9,444.399994,527.458313,43.029999
2005-09-09,29.91,446.100006,528.382019,42.950001
2005-09-12,29.9,450.100006,527.458313,42.700001
2005-09-13,29.799999,451.0,528.382019,42.66
2005-09-14,29.594999,449.799988,524.687012,42.639999
2005-09-15,29.305,450.299988,521.915771,42.73
2005-09-16,29.985001,454.5,520.068298,43.68
2005-09-19,29.799999,453.600006,524.687012,43.389999
2005-09-20,29.615,451.5,528.843872,43.0
2005-09-21,29.205,448.200012,520.992126,42.259998
