date,Citi_OT,BAC_OT,Barclay_OT,OT
2005-12-28,484.700012,46.27,567.179321,31.575001
2005-12-29,485.799988,46.189999,567.179321,31.530001
2005-12-30,485.299988,46.150002,564.408081,31.415001
2006-01-03,492.899994,47.080002,570.412415,31.9
2006-01-04,483.799988,46.580002,579.187988,31.530001
2006-01-05,486.200012,46.639999,574.107422,31.495001
2006-01-06,486.200012,46.57,579.649902,31.68
2006-01-09,483.899994,46.599998,580.111694,31.674999
2006-01-10,485.399994,46.209999,571.797974,31.65
2006-01-11,489.799988,46.099998,578.726074,31.815001
2006-01-12,490.299988,45.799999,580.573608,31.445
2006-01-13,489.200012,45.799999,573.645508,31.625
2006-01-17,484.299988,45.310001,562.560608,31.299999
2006-01-18,483.600006,45.259998,555.632507,31.799999
2006-01-19,479.399994,45.139999,558.865601,31.305
2006-01-20,456.899994,44.189999,551.9375,30.75
2006-01-23,460.0,43.959999,550.55188,30.805
2006-01-24,460.100006,44.240002,542.700073,30.795
2006-01-25,462.299988,44.630001,542.700073,31.0
2006-01-26,470.100006,44.900002,555.170593,31.285
2006-01-27,468.700012,44.799999,565.793701,31.35
2006-01-30,468.200012,44.48,555.170593,31.235001
2006-01-31,465.799988,44.23,555.170593,31.18
2006-02-01,463.299988,43.950001,567.641174,30.92
2006-02-02,451.799988,43.439999,564.408081,30.65
2006-02-03,450.600006,43.09,567.179321,30.52
2006-02-06,451.700012,43.369999,571.797974,30.525
2006-02-07,450.5,43.490002,573.183594,30.565001
2006-02-08,453.600006,43.669998,573.645508,30.665001
2006-02-09,457.899994,43.830002,588.887329,30.615
2006-02-10,459.600006,43.919998,593.044189,30.865
2006-02-13,456.799988,43.700001,601.819702,30.825001
2006-02-14,461.200012,44.16,606.438477,31.325001
2006-02-15,462.5,44.360001,599.972229,31.745001
2006-02-16,464.399994,44.689999,604.591003,31.975
2006-02-17,462.399994,44.66,603.205322,31.805
2006-02-21,461.700012,44.549999,596.277283,31.754999
2006-02-22,468.799988,45.080002,613.366516,32.195
2006-02-23,468.0,45.369999,615.675903,32.195
2006-02-24,468.5,45.720001,619.370911,32.285
2006-02-27,467.799988,45.98,622.14209,32.244999
2006-02-28,463.700012,45.849998,617.523376,32.099998
2006-03-01,465.299988,45.599998,607.824097,32.345001
2006-03-02,460.5,45.150002,603.205322,31.92
2006-03-03,459.200012,45.189999,604.129089,31.91
2006-03-06,460.899994,45.209999,604.129089,31.860001
2006-03-07,464.0,45.619999,601.819702,32.244999
2006-03-08,466.799988,45.709999,597.200989,32.205002
2006-03-09,464.899994,45.549999,597.662903,31.955
2006-03-10,469.899994,45.950001,610.133423,32.125
2006-03-13,468.399994,45.939999,617.061523,32.18
2006-03-14,471.799988,46.259998,619.370911,32.459999
2006-03-15,470.100006,46.400002,614.752197,32.450001
2006-03-16,473.200012,46.759998,619.832825,32.470001
2006-03-17,474.100006,46.900002,623.52771,32.529999
2006-03-20,474.0,46.900002,625.375183,32.564999
2006-03-21,472.200012,46.57,623.52771,32.439999
2006-03-22,476.700012,46.990002,628.146484,32.685001
2006-03-23,477.700012,46.700001,631.379578,32.485001
2006-03-24,478.100006,46.900002,631.84137,32.490002
2006-03-27,476.399994,46.82,620.75647,32.465
2006-03-28,476.0,46.060001,616.599609,32.029999
2006-03-29,476.299988,45.970001,617.061523,32.099998
2006-03-30,472.799988,45.610001,627.222717,32.064999
2006-03-31,472.299988,45.540001,622.14209,31.934999
2006-04-03,474.100006,45.68,620.294617,32.165001
2006-04-04,482.100006,46.290001,619.832825,32.435001
2006-04-05,482.600006,46.549999,626.299011,32.564999
2006-04-06,478.5,46.200001,633.688904,32.470001
2006-04-07,476.600006,45.740002,647.545105,32.185001
2006-04-10,479.299988,45.68,643.388184,32.205002
2006-04-11,474.700012,45.560001,629.993896,32.189999
2006-04-12,476.0,45.720001,630.917725,32.195
2006-04-13,480.5,45.73,630.917725,32.325001
2006-04-18,484.799988,45.959999,620.75647,32.529999
2006-04-19,482.299988,46.049999,624.91333,32.365002
2006-04-20,483.0,46.279999,625.375183,32.514999
2006-04-21,480.100006,46.869999,629.532104,32.514999
2006-04-24,480.0,47.07,624.451477,32.549999
2006-04-25,474.600006,47.09,628.608276,32.544998
2006-04-26,477.5,47.709999,631.84137,32.799999
2006-04-27,481.5,49.040001,629.993896,33.584999
2006-04-28,499.5,49.919998,632.765198,34.345001
2006-05-02,496.0,49.459999,637.845825,33.945
2006-05-03,498.5,49.299999,625.375183,33.674999
2006-05-04,493.799988,49.939999,621.680176,34.09
2006-05-05,503.700012,50.470001,628.608276,34.435001
2006-05-08,501.600006,50.110001,626.760803,34.195
2006-05-09,503.5,50.189999,622.604004,34.150002
2006-05-10,503.0,50.169998,617.061523,33.974998
2006-05-11,494.799988,49.689999,606.438477,33.740002
2006-05-12,489.899994,49.200001,591.658508,33.580002
2006-05-15,495.100006,49.549999,587.963623,33.830002
2006-05-16,495.399994,49.639999,588.887329,33.959999
2006-05-17,488.299988,48.560001,565.331787,33.235001
2006-05-18,487.299988,48.119999,568.56488,32.834999
2006-05-19,488.0,48.27,565.793701,33.029999
2006-05-22,488.399994,48.259998,545.933228,33.32
2006-05-23,485.299988,48.23,563.0224,33.445
2006-05-24,486.600006,48.48,549.166321,33.5
2006-05-25,490.700012,48.91,555.632507,33.544998
2006-05-26,495.700012,49.380001,564.869873,33.625
2006-05-30,490.200012,48.700001,544.547485,33.125
2006-05-31,493.0,48.400002,570.874329,33.185001
2006-06-01,498.299988,48.700001,576.416687,33.830002
2006-06-02,501.399994,49.259998,576.416687,34.07
2006-06-05,496.200012,48.740002,571.336121,33.669998
2006-06-06,497.600006,48.529999,558.865601,33.825001
2006-06-07,499.5,48.849998,569.488708,34.115002
2006-06-08,499.5,49.029999,554.708679,34.634998
2006-06-09,497.700012,48.790001,563.946228,34.560001
2006-06-12,493.299988,48.41,555.632507,34.605
2006-06-13,482.100006,47.07,548.704407,33.535
2006-06-14,478.0,46.639999,543.161926,33.264999
2006-06-15,486.799988,47.91,551.475586,33.459999
2006-06-16,483.600006,47.419998,553.784973,33.325001
2006-06-19,478.200012,47.139999,558.865601,33.23
2006-06-20,480.100006,47.080002,557.018127,33.240002
2006-06-21,483.700012,47.310001,556.094421,33.32
2006-06-22,481.700012,47.540001,556.556213,33.205002
2006-06-23,477.399994,47.41,551.475586,32.755001
2006-06-26,483.0,47.459999,552.399414,32.924999
2006-06-27,477.600006,47.299999,545.471313,32.57
2006-06-28,478.5,47.650002,549.166321,33.125
2006-06-29,488.600006,48.599998,564.408081,33.700001
2006-06-30,482.5,48.099998,567.641174,33.540001
2006-07-03,489.700012,48.810001,573.183594,33.720001
2006-07-05,490.100006,48.869999,572.721802,33.439999
2006-07-06,492.700012,49.060001,578.726074,33.75
2006-07-07,490.799988,48.799999,579.649902,34.055
2006-07-10,493.399994,49.139999,570.874329,34.165001
2006-07-11,496.0,49.150002,562.560608,34.424999
2006-07-12,488.299988,48.57,558.865601,34.040001
2006-07-13,478.700012,47.98,546.856873,33.994999
2006-07-14,475.799988,48.310001,541.314392,33.884998
2006-07-17,464.0,48.220001,543.623779,34.275002
2006-07-18,465.5,48.439999,544.085693,34.125
2006-07-19,472.5,49.950001,559.327515,35.415001
2006-07-20,471.100006,49.650002,562.098694,35.395
2006-07-21,469.299988,50.139999,551.9375,35.595001
2006-07-24,474.600006,50.57,566.717407,35.435001
2006-07-25,474.5,50.810001,563.484314,35.349998
2006-07-26,475.299988,50.990002,569.026794,35.43
2006-07-27,473.100006,51.02,579.187988,35.035
2006-07-28,483.299988,51.66,585.654175,36.205002
2006-07-31,483.100006,51.529999,580.111694,36.169998
2006-08-01,485.100006,51.529999,576.416687,36.27
2006-08-02,487.200012,51.959999,579.649902,36.200001
2006-08-03,484.700012,51.970001,571.797974,36.325001
2006-08-04,485.0,52.32,587.039795,36.5
2006-08-07,482.299988,52.16,581.959229,36.189999
2006-08-08,483.100006,52.060001,584.730408,35.735001
2006-08-09,478.299988,51.540001,594.891602,34.865002
2006-08-10,479.700012,51.52,587.963623,34.724998
2006-08-11,476.399994,51.400002,587.039795,34.794998
2006-08-14,477.200012,51.130001,599.510376,34.650002
2006-08-15,484.100006,52.150002,605.976624,34.970001
2006-08-16,485.299988,52.299999,599.972229,35.23
2006-08-17,485.700012,52.139999,603.667175,35.25
2006-08-18,486.0,52.490002,600.434082,35.139999
2006-08-21,484.899994,52.459999,599.972229,35.209999
2006-08-22,484.200012,52.5,599.972229,34.880001
2006-08-23,485.799988,52.490002,594.42981,34.91
2006-08-24,487.200012,52.509998,594.891602,35.209999
2006-08-25,486.399994,52.130001,599.972229,34.900002
2006-08-29,492.600006,52.290001,610.133423,34.849998
2006-08-30,495.200012,51.700001,611.05719,34.689999
2006-08-31,493.5,51.470001,607.362183,34.75
2006-09-01,493.700012,51.66,622.14209,34.82
2006-09-05,494.200012,51.75,621.680176,34.830002
2006-09-06,491.299988,51.650002,614.290283,35.040001
2006-09-07,485.5,51.509998,606.438477,34.669998
2006-09-08,487.200012,51.66,608.285889,34.98
2006-09-11,489.200012,51.18,613.366516,35.040001
2006-09-12,489.899994,51.700001,622.14209,35.34
2006-09-13,493.0,51.900002,624.91333,35.48
2006-09-14,492.899994,51.93,624.91333,35.639999
2006-09-15,491.899994,51.450001,628.146484,35.869999
2006-09-18,495.899994,51.779999,619.832825,35.779999
2006-09-19,497.0,52.029999,609.209717,35.970001
2006-09-20,499.0,52.490002,617.985291,36.299999
2006-09-21,497.5,52.240002,617.985291,36.099998
2006-09-22,495.0,52.43,608.747803,36.009998
2006-09-25,500.799988,52.970001,608.747803,36.369999
2006-09-26,502.299988,53.48,613.366516,36.459999
2006-09-27,499.700012,53.240002,614.752197,36.18
2006-09-28,499.299988,53.52,618.447083,36.119999
2006-09-29,496.700012,53.57,622.604004,36.18
2006-10-02,494.899994,53.619999,630.455811,36.049999
2006-10-03,500.899994,54.41,625.375183,36.490002
2006-10-04,510.299988,54.82,636.921997,36.630001
2006-10-05,509.899994,54.52,633.688904,36.509998
2006-10-06,510.5,54.240002,644.773926,36.34
2006-10-09,510.799988,54.509998,649.854492,36.41
2006-10-10,508.200012,54.630001,655.858826,36.279999
2006-10-11,503.799988,54.040001,655.396912,36.220001
2006-10-12,501.799988,54.259998,666.943726,36.299999
2006-10-13,503.799988,54.389999,668.329407,36.330002
2006-10-16,501.5,53.709999,667.405579,36.200001
2006-10-17,500.5,53.68,651.240112,36.48
2006-10-18,501.899994,53.810001,661.863098,36.810001
2006-10-19,498.700012,53.259998,660.477478,36.740002
2006-10-20,499.100006,53.619999,658.168213,36.630001
2006-10-23,506.200012,53.66,662.325012,36.669998
2006-10-24,504.700012,53.43,662.325012,36.450001
2006-10-25,508.700012,54.0,658.168213,36.389999
2006-10-26,508.299988,54.18,654.93512,36.43
2006-10-27,503.600006,53.700001,653.087585,36.32
2006-10-30,501.200012,53.919998,651.240112,36.34
2006-10-31,501.600006,53.869999,653.549377,36.290001
2006-11-01,500.899994,53.580002,651.701904,35.990002
2006-11-02,497.399994,53.549999,645.697571,35.869999
2006-11-03,495.899994,53.43,645.697571,36.0
2006-11-06,502.200012,54.209999,651.701904,36.34
2006-11-07,504.799988,54.419998,661.863098,36.389999
2006-11-08,505.700012,54.610001,660.015686,36.799999
2006-11-09,506.100006,54.509998,659.091919,36.73
2006-11-10,506.299988,54.77,655.396912,36.669998
2006-11-13,506.899994,54.459999,652.625671,36.490002
2006-11-14,507.5,54.830002,647.545105,36.709999
2006-11-15,504.700012,54.48,653.549377,36.23
2006-11-16,506.600006,54.900002,652.163818,36.5
2006-11-17,508.0,54.849998,653.087585,36.27
2006-11-20,507.299988,54.900002,653.087585,36.16
2006-11-21,506.100006,54.720001,651.701904,35.779999
2006-11-22,507.700012,54.630001,646.159485,35.509998
2006-11-24,503.100006,54.560001,639.231384,35.57
2006-11-27,498.899994,53.919998,635.536377,35.200001
2006-11-28,495.600006,54.27,624.91333,35.110001
2006-11-29,498.600006,54.02,634.612671,35.459999
2006-11-30,495.899994,53.849998,628.608276,35.240002
2006-12-01,493.799988,53.5,624.451477,35.23
2006-12-04,500.0,52.650002,624.451477,35.490002
2006-12-05,505.100006,52.790001,625.375183,35.52
2006-12-06,507.799988,52.689999,634.150818,35.52
2006-12-07,507.100006,52.490002,653.087585,35.490002
2006-12-08,518.5,51.66,674.333679,35.43
2006-12-11,528.799988,52.549999,667.867493,35.389999
2006-12-12,522.5,52.799999,661.401306,35.34
2006-12-13,523.200012,53.09,664.634399,35.349998
2006-12-14,531.099976,53.169998,666.943726,35.57
2006-12-15,540.700012,53.32,672.486206,35.650002
2006-12-18,554.400024,53.630001,667.405579,35.759998
2006-12-19,552.299988,53.580002,662.786926,35.889999
2006-12-20,551.599976,53.66,666.02002,35.880001
2006-12-21,547.599976,53.509998,670.176819,35.889999
2006-12-22,545.5,53.349998,673.871826,35.84
2006-12-27,564.099976,53.77,678.952393,36.049999
2006-12-28,558.799988,53.650002,680.799927,35.919998
2006-12-29,557.0,53.389999,674.333679,35.560001
2007-01-03,552.5,53.330002,702.507874,35.740002
2007-01-04,550.599976,53.669998,701.584229,35.799999
2007-01-05,547.700012,53.240002,691.884888,35.599998
2007-01-08,550.5,53.450001,694.656128,35.5
2007-01-09,545.700012,53.5,706.664795,35.59
2007-01-10,541.299988,53.580002,696.965393,35.48
2007-01-11,541.700012,53.259998,702.969788,35.540001
2007-01-12,543.799988,53.380001,702.046021,35.509998
2007-01-16,547.700012,53.439999,697.427307,36.23
2007-01-17,543.900024,53.32,691.884888,36.27
2007-01-18,543.900024,53.290001,689.113586,36.200001
2007-01-19,545.0,53.59,690.037415,36.040001
2007-01-22,546.799988,53.650002,685.880493,35.75
2007-01-23,544.900024,53.32,687.728027,36.009998
2007-01-24,548.299988,53.200001,700.198608,36.560001
2007-01-25,539.299988,52.400002,696.965393,36.080002
2007-01-26,546.700012,52.040001,687.266113,36.029999
2007-01-29,540.599976,51.459999,693.7323,35.950001
2007-01-30,542.700012,52.119999,695.117981,35.900002
2007-01-31,551.299988,52.580002,683.571106,35.919998
2007-02-01,547.299988,52.84,692.808594,35.869999
2007-02-02,546.599976,52.740002,698.812927,35.860001
2007-02-05,547.5,52.880001,695.579773,35.689999
2007-02-06,549.5,53.209999,703.431702,35.900002
2007-02-07,549.5,53.360001,704.817322,35.880001
2007-02-08,544.400024,53.32,707.588501,35.560001
2007-02-09,534.0,52.990002,714.054688,35.360001
2007-02-12,534.299988,53.040001,707.588501,35.599998
2007-02-13,537.099976,53.73,715.902222,35.869999
2007-02-14,541.799988,54.049999,720.982788,36.009998
2007-02-15,542.099976,53.849998,724.215881,36.009998
2007-02-16,541.0,54.049999,721.906616,35.759998
2007-02-20,541.900024,54.049999,724.677795,35.939999
2007-02-21,537.5,53.91,720.520874,36.18
2007-02-22,535.900024,53.700001,722.830322,36.209999
2007-02-23,537.700012,52.860001,729.758423,35.630001
2007-02-26,526.799988,52.790001,729.296509,35.669998
2007-02-27,506.0,50.799999,709.435974,34.389999
2007-02-28,503.700012,50.830002,683.571106,34.700001
2007-03-01,510.799988,50.380001,670.638672,34.66
2007-03-02,499.700012,50.009998,663.248779,34.439999
2007-03-05,492.5,49.639999,655.858826,34.029999
2007-03-06,505.799988,50.939999,674.795593,34.66
2007-03-07,502.200012,50.59,663.248779,34.32
2007-03-08,505.0,50.77,673.409973,34.509998
2007-03-09,503.299988,50.950001,678.028687,34.5
2007-03-12,503.600006,51.09,672.024292,34.529999
2007-03-13,487.5,49.459999,652.163818,33.470001
2007-03-14,490.799988,49.77,622.14209,33.650002
2007-03-15,501.299988,50.099998,634.612671,34.099998
2007-03-16,495.299988,49.619999,630.455811,33.950001
2007-03-19,500.600006,50.369999,625.375183,34.25
2007-03-20,506.399994,50.759998,648.468811,34.610001
2007-03-21,520.299988,51.860001,658.168213,35.48
2007-03-22,518.400024,51.639999,682.6474,34.990002
2007-03-23,517.200012,51.689999,700.198608,34.959999
2007-03-26,515.400024,51.560001,684.956787,34.68
2007-03-27,510.600006,51.84,671.100586,34.400002
2007-03-28,509.600006,50.77,665.096313,34.139999
2007-03-29,514.0,51.189999,671.5625,34.540001
2007-03-30,513.400024,51.02,666.02002,34.43
2007-04-02,510.5,50.43,667.867493,34.009998
2007-04-03,514.099976,50.860001,678.028687,34.509998
2007-04-04,513.599976,50.889999,671.5625,34.34
2007-04-05,515.700012,50.849998,677.104919,34.439999
2007-04-10,524.0,51.07,678.952393,34.41
2007-04-11,518.0,50.509998,676.643127,34.169998
2007-04-12,516.5,50.279999,681.723694,34.34
2007-04-13,516.0,50.419998,686.804321,34.630001
2007-04-16,529.299988,51.23,698.351074,35.509998
2007-04-17,525.299988,51.299999,690.961121,35.25
2007-04-18,529.900024,51.82,686.804321,35.950001
2007-04-19,530.900024,50.91,681.723694,36.139999
2007-04-20,534.200012,51.040001,692.808594,36.299999
2007-04-23,531.099976,50.509998,677.104919,36.02
2007-04-24,528.099976,50.619999,658.168213,35.779999
2007-04-25,538.0,51.23,668.791199,36.279999
2007-04-26,535.599976,50.720001,663.710571,36.07
2007-04-27,533.700012,50.77,670.176819,35.939999
2007-04-30,536.200012,50.900002,672.024292,35.889999
2007-05-01,542.0,50.93,664.172485,36.040001
2007-05-02,543.0,51.009998,667.405579,35.689999
2007-05-03,539.5,51.23,687.728027,35.84
2007-05-04,540.900024,51.240002,676.643127,35.919998
2007-05-08,537.200012,51.400002,672.486206,35.810001
2007-05-09,541.200012,51.450001,663.248779,36.110001
2007-05-10,532.0,50.580002,657.706299,35.400002
2007-05-11,531.099976,50.950001,662.325012,35.52
2007-05-14,528.599976,50.779999,661.863098,35.299999
2007-05-15,527.900024,50.939999,663.248779,35.41
2007-05-16,549.099976,51.119999,657.706299,36.220001
2007-05-17,548.0,51.130001,660.015686,36.240002
2007-05-18,550.0,51.279999,673.409973,36.419998
2007-05-21,548.400024,51.23,669.253113,36.310001
2007-05-22,550.799988,51.5,661.863098,36.0
2007-05-23,550.099976,51.349998,664.634399,36.09
2007-05-24,549.299988,51.049999,658.630005,36.040001
2007-05-25,551.200012,51.200001,665.096313,36.130001
2007-05-29,549.099976,51.189999,677.566772,36.150002
2007-05-30,552.0,50.810001,670.176819,36.23
2007-05-31,544.900024,50.709999,666.943726,36.09
2007-06-01,545.099976,50.779999,672.94812,36.400002
2007-06-04,541.5,50.849998,676.643127,36.200001
2007-06-05,539.0,50.66,682.185486,35.91
2007-06-06,533.299988,50.330002,675.719299,35.59
2007-06-07,525.200012,49.790001,670.638672,35.060001
2007-06-08,533.299988,50.259998,667.405579,35.34
2007-06-11,534.700012,50.049999,677.104919,35.48
2007-06-12,526.0,49.66,677.566772,35.18
2007-06-13,536.799988,50.360001,677.566772,35.939999
2007-06-14,536.700012,50.080002,684.494873,35.889999
2007-06-15,539.799988,50.080002,691.884888,35.970001
2007-06-18,539.599976,49.91,690.499207,36.139999
2007-06-19,542.599976,50.549999,689.5755,36.380001
2007-06-20,534.400024,49.98,688.18988,35.68
2007-06-21,536.599976,49.889999,672.94812,35.630001
2007-06-22,524.099976,48.950001,664.634399,35.02
2007-06-25,516.900024,48.849998,665.096313,35.080002
2007-06-26,511.5,48.799999,656.320679,35.060001
2007-06-27,518.099976,49.189999,648.930725,35.330002
2007-06-28,518.099976,49.09,643.388184,35.279999
2007-06-29,512.900024,48.889999,642.926392,35.169998
2007-07-02,516.400024,49.32,639.231384,35.509998
2007-07-03,518.599976,49.549999,642.464478,35.68
2007-07-05,515.0,49.369999,655.858826,35.32
2007-07-06,517.0,49.150002,663.710571,35.330002
2007-07-09,516.0,48.810001,665.096313,35.119999
2007-07-10,510.0,48.360001,657.244385,34.439999
2007-07-11,514.099976,48.509998,650.316284,34.919998
2007-07-12,528.400024,49.529999,663.710571,35.439999
2007-07-13,525.200012,49.5,669.253113,35.540001
2007-07-16,521.900024,49.619999,672.94812,35.450001
2007-07-17,524.599976,49.799999,676.181213,35.59
2007-07-18,516.0,49.360001,672.94812,35.389999
2007-07-19,511.299988,49.27,671.5625,35.540001
2007-07-20,507.299988,48.310001,659.091919,34.720001
2007-07-23,508.600006,48.150002,678.952393,34.849998
2007-07-24,493.100006,47.150002,682.185486,33.93
2007-07-25,492.100006,47.93,660.477478,34.57
2007-07-26,478.100006,47.23,636.460205,33.650002
2007-07-27,469.700012,47.41,629.993896,33.560001
2007-07-30,471.899994,47.700001,629.07019,34.610001
2007-07-31,465.700012,47.419998,645.697571,33.77
2007-08-01,468.5,47.630001,625.837097,34.48
2007-08-02,472.399994,47.779999,633.688904,34.419998
2007-08-03,457.200012,47.0,627.222717,32.810001
2007-08-06,483.5,48.16,629.07019,34.759998
2007-08-07,485.899994,48.669998,645.235718,34.889999
2007-08-08,494.899994,49.700001,658.168213,34.990002
2007-08-09,469.0,48.349998,629.532104,34.16
2007-08-10,470.0,48.59,589.349182,34.400002
2007-08-13,465.399994,48.5,608.285889,33.900002
2007-08-14,456.600006,47.860001,588.425415,33.66
2007-08-15,456.100006,48.23,584.730408,33.57
2007-08-16,475.5,49.849998,558.865601,35.400002
2007-08-17,488.100006,51.759998,590.734802,37.240002
2007-08-20,483.899994,51.349998,586.116089,37.099998
2007-08-21,480.600006,51.299999,580.111694,37.369999
2007-08-22,484.299988,51.650002,584.730408,36.700001
2007-08-23,483.5,51.830002,579.649902,36.450001
2007-08-24,485.0,51.869999,564.408081,36.57
2007-08-28,461.399994,49.66,544.085693,35.200001
2007-08-29,469.5,50.549999,554.246887,35.98
2007-08-30,462.299988,50.209999,551.9375,35.740002
2007-08-31,468.799988,50.68,566.717407,36.540001
2007-09-04,472.100006,51.080002,588.887329,36.59
2007-09-05,460.0,49.950001,573.183594,35.889999
2007-09-06,456.600006,49.790001,561.63678,35.650002
2007-09-07,454.799988,49.02,538.081299,35.200001
2007-09-10,453.0,48.959999,535.771973,35.139999
2007-09-11,460.100006,49.450001,561.174988,36.119999
2007-09-12,457.600006,49.389999,561.63678,35.68
2007-09-13,463.600006,49.860001,568.103027,35.810001
2007-09-14,466.399994,49.950001,550.55188,35.66
2007-09-17,460.299988,49.509998,536.695679,35.66
2007-09-18,483.700012,51.209999,560.713074,37.189999
2007-09-19,482.700012,51.07,590.272888,37.299999
2007-09-20,472.0,50.790001,579.649902,36.549999
2007-09-21,475.100006,51.240002,585.192322,36.240002
2007-09-24,465.899994,50.59,569.026794,35.959999
2007-09-25,463.100006,50.220001,552.399414,36.07
2007-09-26,465.5,50.41,550.55188,35.849998
2007-09-27,468.799988,50.599998,557.47998,36.02
2007-09-28,466.700012,50.27,550.090027,35.619999
2007-10-01,477.200012,50.639999,554.708679,36.650002
2007-10-02,478.600006,51.720001,573.645508,36.630001
2007-10-03,478.899994,51.93,591.196716,37.0
2007-10-04,476.299988,52.400002,605.052795,37.27
2007-10-05,483.0,52.709999,609.67157,37.470001
2007-10-08,478.0,52.43,611.518982,36.959999
2007-10-09,476.200012,52.57,614.752197,37.119999
2007-10-10,471.399994,52.299999,605.514709,36.619999
2007-10-11,483.200012,52.419998,601.35791,36.32
2007-10-12,478.700012,52.07,598.586609,36.040001
2007-10-15,462.399994,51.419998,578.726074,35.950001
2007-10-16,447.899994,50.200001,568.103027,34.549999
2007-10-17,446.600006,50.029999,572.259888,34.27
2007-10-18,438.299988,48.849998,556.556213,33.5
2007-10-19,423.600006,47.57,544.547485,32.860001
2007-10-22,426.100006,47.779999,535.771973,33.82
2007-10-23,424.399994,47.779999,543.623779,33.759998
2007-10-24,418.200012,47.48,539.005127,34.040001
2007-10-25,412.299988,47.0,539.928772,33.810001
2007-10-26,426.299988,48.029999,543.623779,34.549999
2007-10-29,426.899994,47.98,547.780701,34.130001
2007-10-30,421.100006,47.990002,549.628113,34.0
2007-10-31,419.0,48.279999,557.941772,34.009998
2007-11-01,385.100006,45.709999,527.920105,32.110001
2007-11-02,377.299988,45.110001,496.512787,32.310001
2007-11-05,359.0,44.450001,481.73291,31.93
2007-11-06,350.799988,45.560001,484.042297,32.950001
2007-11-07,334.100006,43.310001,474.342896,30.76
2007-11-08,329.0,43.5,449.170898,31.48
2007-11-09,331.0,43.98,438.316895,31.66
2007-11-12,335.700012,43.98,473.881104,32.349998
2007-11-13,359.0,46.27,486.813507,33.889999
2007-11-14,360.399994,45.73,492.355988,33.25
2007-11-15,345.799988,44.080002,490.0466,31.969999
2007-11-16,340.0,44.369999,470.186096,31.139999
2007-11-19,320.0,42.82,453.789612,30.530001
2007-11-20,314.0,42.77,477.114197,30.42
2007-11-21,307.299988,42.139999,452.865906,29.92
2007-11-23,317.0,43.150002,471.571686,30.84
2007-11-26,307.0,41.880001,459.101105,29.49
2007-11-27,303.200012,42.939999,484.042297,29.83
2007-11-28,322.899994,44.849998,511.754608,30.719999
2007-11-29,322.899994,44.630001,498.822205,30.540001
2007-11-30,333.0,46.130001,520.068298,32.43
2007-12-03,330.600006,45.470001,518.220825,31.84
2007-12-04,325.5,44.709999,497.436615,31.76
2007-12-05,336.899994,45.23,511.754608,32.400002
2007-12-06,343.5,45.959999,510.830902,32.59
2007-12-07,343.100006,45.369999,522.839478,31.709999
2007-12-10,347.700012,46.639999,525.610779,32.639999
2007-12-11,332.299988,44.650002,513.602112,30.77
2007-12-12,314.700012,43.43,513.602112,30.67
2007-12-13,310.100006,43.049999,483.1185,30.559999
2007-12-14,307.0,42.16,490.970306,30.07
2007-12-17,307.700012,41.700001,478.499786,30.07
2007-12-18,303.799988,41.5,470.186096,30.32
2007-12-19,302.100006,41.59,460.948608,30.620001
2007-12-20,298.899994,41.41,464.643585,30.370001
2007-12-21,302.399994,41.919998,466.029205,30.370001
2007-12-24,309.799988,42.279999,477.114197,31.200001
2007-12-27,295.600006,41.459999,472.957306,30.299999
2007-12-28,292.899994,41.099998,467.876709,30.09
2007-12-31,294.399994,41.259998,465.567413,30.190001
2008-01-02,289.200012,40.560001,466.029205,29.1
2008-01-03,289.299988,40.299999,469.724213,28.52
2008-01-04,282.399994,39.849998,449.401794,27.49
2008-01-07,282.600006,39.900002,435.776611,27.68
2008-01-08,271.399994,38.41,436.931305,26.5
2008-01-09,274.899994,38.740002,423.767914,27.040001
2008-01-10,281.100006,39.299999,418.45639,27.91
2008-01-11,285.600006,38.5,430.003204,28.200001
2008-01-14,290.600006,39.220001,443.859406,28.209999
2008-01-15,269.399994,37.880001,429.079407,26.49
2008-01-16,262.399994,38.689999,429.54129,27.370001
2008-01-17,249.600006,36.91,430.465088,26.129999
2008-01-18,244.5,35.970001,415.685089,25.48
2008-01-22,244.0,37.389999,418.918213,26.950001
2008-01-23,263.600006,40.57,420.072906,29.379999
2008-01-24,273.299988,39.900002,453.558685,31.16
2008-01-25,266.399994,39.48,450.325592,30.66
2008-01-28,276.5,41.200001,445.706787,31.799999
2008-01-29,279.100006,41.939999,453.789612,32.599998
2008-01-30,278.799988,42.209999,442.011902,32.759998
2008-01-31,281.700012,44.150002,434.160004,34.080002
2008-02-01,296.899994,45.029999,436.007507,33.650002
2008-02-04,292.200012,44.029999,444.552185,31.389999
2008-02-05,270.5,42.369999,425.615387,30.469999
2008-02-06,269.200012,42.330002,423.99881,30.08
2008-02-07,267.0,43.369999,411.066406,30.459999
2008-02-08,260.299988,42.16,408.295197,29.48
2008-02-11,258.100006,42.139999,396.517395,29.540001
2008-02-12,262.100006,42.82,420.996704,29.92
2008-02-13,263.399994,43.330002,419.1492,30.469999
2008-02-14,257.399994,42.240002,409.218903,29.59
2008-02-15,254.800003,42.700001,394.900909,29.690001
2008-02-19,253.199997,42.669998,440.62619,29.860001
2008-02-20,254.899994,42.970001,452.634888,30.65
2008-02-21,250.5,42.209999,446.168701,30.74
2008-02-22,251.199997,42.599998,443.397491,31.440001
