date,Wellfargo_OT,BAC_OT,Barclay_OT,OT
2003-02-04,23.514999,34.32,334.626495,336.399994
2003-02-05,22.66,34.25,341.092712,336.5
2003-02-06,22.93,34.209999,328.853088,331.5
2003-02-07,22.725,33.970001,327.005615,329.100006
2003-02-10,22.91,34.105,316.844391,328.899994
2003-02-11,22.799999,33.865002,326.312805,320.5
2003-02-12,22.67,33.599998,315.920685,314.200012
2003-02-13,22.799999,33.799999,342.940186,318.399994
2003-02-14,23.165001,34.435001,339.476196,325.399994
2003-02-18,23.360001,34.904999,356.796387,332.399994
2003-02-19,23.209999,34.875,352.870514,333.600006
2003-02-20,23.040001,34.73,351.02301,328.600006
2003-02-21,23.209999,35.18,348.020813,332.0
2003-02-24,22.620001,34.334999,347.328003,324.299988
2003-02-25,22.795,34.535,337.859589,328.899994
2003-02-26,22.540001,34.165001,323.310699,322.600006
2003-02-27,22.735001,34.599998,319.153809,328.600006
2003-02-28,22.674999,34.619999,339.014313,333.399994
2003-03-03,22.674999,34.290001,334.395599,330.5
2003-03-04,22.5,34.025002,325.619995,323.700012
2003-03-05,22.82,34.169998,318.230103,331.700012
2003-03-06,22.514999,34.075001,317.768188,327.899994
2003-03-07,22.775,34.494999,312.225708,331.600006
2003-03-10,22.135,33.419998,304.835785,322.0
2003-03-11,22.17,32.814999,304.142914,315.5
2003-03-12,22.075001,32.919998,287.284607,316.600006
2003-03-13,22.875,33.799999,307.837891,333.899994
2003-03-14,22.875,33.654999,322.848785,337.5
2003-03-17,23.424999,34.560001,343.4021,342.0
2003-03-18,23.34,34.169998,348.020813,347.299988
2003-03-19,23.540001,34.75,345.942413,354.600006
2003-03-20,23.424999,34.759998,349.63739,358.299988
2003-03-21,23.629999,35.25,363.724487,372.0
2003-03-24,22.875,34.400002,350.792114,357.0
2003-03-25,23.23,34.654999,348.944611,359.0
2003-03-26,22.950001,34.275002,355.410797,358.899994
2003-03-27,22.785,34.145,349.175507,359.0
2003-03-28,22.834999,34.290001,345.942413,354.5
2003-03-31,22.495001,33.419998,337.166809,344.5
2003-04-01,23.15,34.0,344.556793,356.0
2003-04-02,23.665001,34.91,362.338898,370.399994
2003-04-03,23.4,34.595001,365.341003,365.200012
2003-04-04,23.540001,35.0,367.650391,372.299988
2003-04-07,23.415001,34.720001,381.044708,372.200012
2003-04-08,23.725,35.424999,371.345398,376.100006
2003-04-09,23.190001,35.080002,365.802887,370.399994
2003-04-10,23.455,35.605,366.726715,369.5
2003-04-11,23.120001,35.669998,369.497894,373.5
2003-04-14,23.4,36.0,376.656891,384.299988
2003-04-15,23.725,36.34,393.515289,392.5
2003-04-16,23.370001,35.994999,374.578491,382.600006
2003-04-17,23.75,36.439999,382.430298,390.399994
2003-04-21,23.475,36.400002,381.506592,387.0
2003-04-22,23.915001,37.119999,388.665588,399.399994
2003-04-23,24.084999,37.275002,402.752686,402.899994
2003-04-24,23.790001,36.779999,394.669891,391.5
2003-04-25,23.709999,36.290001,387.049011,384.5
2003-04-28,23.965,36.834999,408.988007,392.600006
2003-04-29,24.065001,36.869999,409.218903,391.0
2003-04-30,24.129999,37.025002,399.288696,392.5
2003-05-01,24.190001,37.125,385.663391,390.0
2003-05-02,24.5,37.455002,395.362793,397.0
2003-05-05,24.025,37.07,395.362793,395.299988
2003-05-06,24.195,37.205002,393.515289,399.5
2003-05-07,23.875,37.130001,394.438995,400.200012
2003-05-08,23.540001,36.845001,377.811615,392.100006
2003-05-09,23.709999,37.0,377.811615,390.5
2003-05-12,24.049999,37.255001,378.042511,393.899994
2003-05-13,23.959999,37.16,375.964111,392.700012
2003-05-14,23.875,36.970001,376.656891,389.0
2003-05-15,24.065001,37.209999,383.584991,394.5
2003-05-16,24.195,37.080002,391.667786,391.5
2003-05-19,23.780001,36.235001,385.201599,382.299988
2003-05-20,23.690001,36.255001,391.667786,385.200012
2003-05-21,23.65,36.525002,384.277802,388.600006
2003-05-22,23.540001,36.560001,383.815887,387.200012
2003-05-23,23.65,36.875,383.584991,390.899994
2003-05-27,24.120001,37.494999,385.201599,401.799988
2003-05-28,23.875,37.169998,399.057709,411.399994
2003-05-29,23.785,36.790001,409.218903,407.700012
2003-05-30,24.15,37.099998,397.210205,410.200012
2003-06-02,24.450001,37.064999,406.909607,413.700012
2003-06-03,24.635,37.855,401.82901,422.5
2003-06-04,25.120001,38.330002,400.443298,430.200012
2003-06-05,25.299999,38.360001,400.212402,435.0
2003-06-06,25.15,38.459999,406.216797,436.899994
2003-06-09,24.9,37.915001,406.447693,428.600006
2003-06-10,25.309999,38.549999,405.754913,432.0
2003-06-11,25.715,39.195,417.070801,440.899994
2003-06-12,25.764999,39.220001,426.077301,440.700012
2003-06-13,25.41,39.244999,428.386597,441.0
2003-06-16,25.9,39.945,425.846313,452.399994
2003-06-17,25.9,39.919998,431.61969,455.600006
2003-06-18,26.0,39.865002,439.240601,449.100006
2003-06-19,25.549999,39.205002,426.770111,437.899994
2003-06-20,25.6,39.455002,427.693787,440.5
2003-06-23,25.379999,38.959999,422.61319,431.0
2003-06-24,25.475,38.775002,417.994507,433.5
2003-06-25,25.334999,39.325001,417.532593,430.5
2003-06-26,25.735001,39.830002,417.994507,437.200012
2003-06-27,25.525,39.805,417.301697,430.100006
2003-06-30,25.200001,39.514999,415.685089,428.0
2003-07-01,25.355,40.0,404.369293,438.100006
2003-07-02,25.485001,40.200001,407.371399,444.0
2003-07-03,25.35,40.005001,411.759186,438.799988
2003-07-07,25.57,40.450001,423.767914,449.399994
2003-07-08,25.4,40.740002,420.53479,453.700012
2003-07-09,25.415001,40.924999,417.532593,459.899994
2003-07-10,25.485001,40.799999,414.2995,452.0
2003-07-11,25.940001,41.439999,415.685089,461.5
2003-07-14,26.514999,41.73,424.460693,471.200012
2003-07-15,25.965,41.75,425.846313,468.299988
2003-07-16,25.969999,41.389999,424.691711,455.200012
2003-07-17,25.475,40.759998,417.070801,448.200012
2003-07-18,25.690001,41.575001,414.99231,457.399994
2003-07-21,25.620001,41.09,416.608887,449.5
2003-07-22,25.985001,41.595001,421.2276,454.5
2003-07-23,25.945,41.68,425.153503,456.399994
2003-07-24,25.725,40.98,429.54129,448.700012
2003-07-25,26.045,41.764999,426.077301,457.299988
2003-07-28,25.950001,41.415001,431.388794,458.0
2003-07-29,25.905001,41.439999,429.079407,454.399994
2003-07-30,25.665001,41.375,430.465088,452.299988
2003-07-31,25.264999,41.285,432.543488,448.0
2003-08-01,25.049999,40.369999,423.536987,434.5
2003-08-04,25.135,40.799999,418.687286,438.700012
2003-08-05,24.879999,39.900002,415.685089,430.700012
2003-08-06,24.985001,40.299999,402.752686,435.200012
2003-08-07,24.98,40.264999,440.62619,441.0
2003-08-08,25.125,40.645,443.397491,444.0
2003-08-11,24.975,40.305,447.785309,445.5
2003-08-12,25.18,40.715,454.020508,451.899994
2003-08-13,25.025,40.395,442.242798,449.700012
2003-08-14,25.24,40.709999,445.937805,451.299988
2003-08-15,25.26,40.75,448.016205,449.0
2003-08-18,25.17,40.535,454.482391,446.5
2003-08-19,25.190001,40.605,446.399689,444.100006
2003-08-20,24.975,40.855,441.780914,441.600006
2003-08-21,24.83,40.494999,440.164398,439.100006
2003-08-22,24.565001,39.189999,435.776611,431.0
2003-08-25,24.844999,38.830002,435.776611,429.200012
2003-08-26,24.809999,38.945,431.388794,433.100006
2003-08-27,24.75,38.814999,436.469391,429.600006
2003-08-28,25.035,39.150002,430.465088,430.899994
2003-08-29,25.07,39.625,424.922607,433.5
2003-09-02,25.575001,39.715,424.922607,441.799988
2003-09-03,25.735001,39.0,431.850708,445.0
2003-09-04,25.450001,38.119999,436.007507,444.100006
2003-09-05,25.315001,38.075001,432.774414,443.399994
2003-09-08,25.605,38.490002,433.698212,445.200012
2003-09-09,25.495001,38.055,437.624115,442.799988
2003-09-10,25.02,37.435001,432.774414,439.5
2003-09-11,24.9,37.799999,430.696014,442.100006
2003-09-12,25.135,37.915001,444.321198,443.0
2003-09-15,25.02,38.5,448.940002,441.600006
2003-09-16,25.225,38.82,457.253693,447.0
2003-09-17,25.305,38.985001,458.870209,449.399994
2003-09-18,25.799999,39.845001,464.643585,466.5
2003-09-19,25.834999,39.610001,459.562988,469.899994
2003-09-22,25.549999,39.299999,456.329895,463.799988
2003-09-23,25.51,39.525002,452.403992,471.700012
2003-09-24,25.370001,39.200001,447.092499,465.299988
2003-09-25,25.48,39.25,443.166504,459.700012
2003-09-26,25.700001,39.400002,433.698212,453.600006
2003-09-29,25.855,39.360001,432.3125,460.700012
2003-09-30,25.75,39.02,426.539093,455.100006
2003-10-01,26.450001,39.610001,447.785309,470.0
2003-10-02,26.48,39.595001,455.406189,472.5
2003-10-03,26.615,39.775002,465.567413,471.100006
2003-10-06,26.67,40.224998,453.327698,473.100006
2003-10-07,27.075001,40.174999,462.103302,478.299988
2003-10-08,27.07,40.169998,466.953003,475.600006
2003-10-09,27.1,40.334999,470.878906,478.799988
2003-10-10,27.275,40.560001,474.80481,479.0
2003-10-13,27.525,40.869999,479.423492,489.299988
2003-10-14,27.584999,41.25,473.881104,490.0
2003-10-15,27.514999,41.029999,479.885406,488.799988
2003-10-16,27.530001,40.965,474.112,490.0
2003-10-17,27.5,40.849998,476.421387,483.799988
2003-10-20,27.684999,40.705002,480.578186,481.399994
2003-10-21,27.75,40.509998,486.813507,475.700012
2003-10-22,27.365,40.514999,476.190399,472.0
2003-10-23,27.605,40.889999,464.643585,477.799988
2003-10-24,27.5,40.93,467.183899,476.0
2003-10-27,27.219999,36.785,457.715515,467.0
2003-10-28,27.455,36.424999,454.251495,475.799988
2003-10-29,27.445,37.18,455.406189,475.899994
2003-10-30,27.690001,37.584999,460.486786,475.200012
2003-10-31,28.16,37.865002,459.101105,474.0
2003-11-03,28.440001,37.994999,459.101105,480.399994
2003-11-04,27.985001,37.77,460.717712,483.200012
2003-11-05,27.844999,38.099998,454.482391,485.0
2003-11-06,27.875,38.419998,457.715515,488.899994
2003-11-07,27.799999,38.075001,464.181702,477.5
2003-11-10,27.754999,37.805,460.486786,479.5
2003-11-11,27.965,37.755001,458.177399,473.899994
2003-11-12,28.365,37.904999,460.948608,473.899994
2003-11-13,28.58,37.705002,455.406189,471.0
2003-11-14,28.27,37.360001,450.094604,464.299988
2003-11-17,28.280001,37.285,449.170898,463.0
2003-11-18,28.075001,36.974998,452.865906,455.600006
2003-11-19,28.200001,37.185001,449.632813,459.399994
2003-11-20,28.18,37.0,449.170898,457.700012
2003-11-21,28.25,37.174999,448.709015,463.399994
2003-11-24,28.355,37.450001,459.562988,467.399994
2003-11-25,28.575001,37.525002,467.183899,469.100006
2003-11-26,28.68,37.735001,470.186096,469.5
2003-11-28,28.665001,37.715,473.419189,470.299988
2003-12-01,28.875,38.174999,474.112,475.600006
2003-12-02,28.584999,38.305,464.874603,472.200012
2003-12-03,28.375,37.724998,469.031403,469.5
2003-12-04,28.459999,37.740002,466.491089,471.899994
2003-12-05,28.4,37.555,462.796112,465.799988
2003-12-08,28.605,38.0,458.177399,473.700012
2003-12-09,28.215,37.705002,457.253693,470.899994
2003-12-10,28.205,37.794998,449.863708,473.600006
2003-12-11,28.450001,37.945,442.704712,475.700012
2003-12-12,28.504999,37.924999,439.933411,475.5
2003-12-15,28.040001,38.215,443.628387,477.799988
2003-12-16,28.575001,38.75,439.702515,479.399994
2003-12-17,28.65,38.939999,450.556488,474.899994
2003-12-18,28.895,39.450001,453.789612,478.899994
2003-12-19,29.040001,39.5,456.329895,482.700012
2003-12-22,28.995001,39.529999,455.175201,485.0
2003-12-23,29.18,39.654999,452.634888,480.700012
2003-12-24,29.135,39.625,453.789612,478.5
2003-12-26,29.184999,39.794998,453.789612,478.600006
2003-12-29,29.389999,40.150002,455.406189,483.700012
2003-12-30,29.469999,40.25,458.408295,484.299988
2003-12-31,29.445,40.215,460.255798,485.399994
2004-01-02,29.084999,39.544998,465.567413,490.0
2004-01-05,29.225,39.66,467.414886,497.899994
2004-01-06,29.129999,39.595001,473.881104,498.399994
2004-01-07,28.834999,39.505001,471.802612,499.100006
2004-01-08,28.825001,39.525002,471.571686,501.200012
2004-01-09,28.690001,39.174999,474.80481,498.899994
2004-01-12,28.48,39.25,469.724213,498.5
2004-01-13,28.139999,39.150002,472.264496,496.0
2004-01-14,28.165001,39.625,481.73291,500.0
2004-01-15,28.25,39.34,487.506287,495.0
2004-01-16,28.594999,39.509998,495.127197,495.0
2004-01-20,28.674999,40.035,481.0401,492.899994
2004-01-21,28.92,40.924999,478.037903,503.600006
2004-01-22,28.549999,40.849998,477.575989,506.899994
2004-01-23,28.42,40.634998,468.800507,503.200012
2004-01-26,29.02,41.119999,469.262299,509.299988
2004-01-27,28.705,41.0,461.872406,500.700012
2004-01-28,28.530001,40.25,472.0336,492.299988
2004-01-29,28.92,40.459999,463.950806,494.799988
2004-01-30,28.705,40.73,457.253693,494.799988
2004-02-02,28.780001,40.775002,456.329895,492.299988
2004-02-03,28.98,40.755001,457.484589,488.799988
2004-02-04,28.549999,40.849998,461.641388,485.700012
2004-02-05,28.530001,41.0,460.948608,481.100006
2004-02-06,28.98,41.380001,470.186096,493.100006
2004-02-09,28.844999,40.84,477.575989,491.5
2004-02-10,28.785,40.810001,471.109802,489.200012
2004-02-11,29.1,40.994999,475.959503,497.200012
2004-02-12,28.700001,40.825001,457.253693,495.100006
2004-02-13,28.684999,40.785,457.253693,494.899994
2004-02-17,28.700001,40.93,463.71991,499.0
2004-02-18,28.475,40.785,463.257996,495.600006
2004-02-19,28.785,40.685001,469.262299,491.200012
2004-02-20,28.445,40.669998,469.031403,488.899994
2004-02-23,28.43,41.0,467.876709,493.200012
2004-02-24,28.360001,40.724998,467.876709,494.399994
2004-02-25,28.615,40.855,458.408295,498.399994
2004-02-26,28.625,41.0,452.403992,500.0
2004-02-27,28.674999,40.959999,446.861511,502.600006
2004-03-01,28.815001,41.064999,451.249298,504.600006
2004-03-02,28.66,41.25,452.173096,497.700012
2004-03-03,28.875,41.310001,453.096802,498.200012
2004-03-04,29.059999,41.060001,458.639313,493.799988
2004-03-05,29.195,41.369999,460.486786,500.0
2004-03-08,29.299999,41.220001,457.946503,499.399994
2004-03-09,29.219999,40.884998,460.948608,498.399994
2004-03-10,29.219999,39.994999,463.950806,492.100006
2004-03-11,28.855,39.775002,448.940002,486.200012
2004-03-12,28.959999,40.16,449.170898,493.100006
2004-03-15,28.889999,39.695,445.475891,491.200012
2004-03-16,29.035,40.055,446.630615,499.899994
2004-03-17,29.184999,40.224998,453.096802,508.200012
2004-03-18,29.155001,40.040001,446.630615,512.799988
2004-03-19,28.785,39.924999,446.168701,503.399994
2004-03-22,28.4,39.365002,437.162201,496.100006
2004-03-23,28.309999,39.264999,438.316895,498.0
2004-03-24,28.285,39.154999,441.549988,497.899994
2004-03-25,28.57,39.869999,445.475891,502.600006
2004-03-26,28.475,40.049999,443.859406,500.600006
2004-03-29,28.584999,40.52,447.092499,513.200012
2004-03-30,28.415001,40.884998,444.552185,519.400024
2004-03-31,28.334999,40.490002,442.704712,517.0
2004-04-01,28.625,40.735001,444.552185,522.900024
2004-04-02,28.305,40.255001,451.942108,518.0
2004-04-05,28.315001,40.625,452.634888,522.299988
2004-04-06,28.59,41.0,447.092499,522.400024
2004-04-07,28.375,40.724998,441.549988,517.099976
2004-04-08,28.440001,40.525002,449.632813,515.299988
2004-04-12,28.514999,40.985001,449.632813,520.599976
2004-04-13,27.825001,40.25,454.482391,512.0
2004-04-14,27.620001,40.044998,452.865906,509.5
2004-04-15,27.469999,40.139999,452.634888,499.200012
2004-04-16,28.035,40.389999,452.173096,501.0
2004-04-19,27.955,40.580002,454.944305,499.799988
2004-04-20,27.68,40.040001,467.183899,492.100006
2004-04-21,28.105,40.290001,466.029205,491.399994
2004-04-22,28.375,40.695,469.262299,496.600006
2004-04-23,28.200001,40.724998,470.416992,491.799988
2004-04-26,28.195,40.625,470.186096,489.899994
2004-04-27,28.545,40.895,472.495392,489.600006
2004-04-28,28.15,40.450001,466.491089,484.299988
2004-04-29,28.209999,40.325001,469.031403,481.700012
2004-04-30,28.23,40.244999,469.724213,480.899994
2004-05-03,28.485001,40.490002,469.724213,485.600006
2004-05-04,28.525,40.759998,473.188293,488.399994
2004-05-05,28.309999,40.785,475.035706,486.299988
2004-05-06,28.075001,40.049999,466.491089,475.100006
2004-05-07,27.545,39.275002,461.872406,467.200012
2004-05-10,27.395,38.959999,453.558685,454.100006
2004-05-11,27.549999,39.215,462.33429,456.899994
2004-05-12,27.950001,40.169998,458.177399,463.100006
2004-05-13,28.049999,40.09,461.641388,459.600006
2004-05-14,28.495001,40.099998,459.794006,456.5
2004-05-17,28.455,39.935001,455.406189,448.600006
2004-05-18,28.924999,40.424999,456.560791,451.5
2004-05-19,28.85,40.325001,464.874603,450.0
2004-05-20,29.0,40.66,460.024902,452.799988
2004-05-21,29.025,40.735001,466.029205,453.399994
2004-05-24,29.165001,40.775002,461.872406,453.799988
2004-05-25,29.375,41.220001,460.486786,465.0
2004-05-26,29.559999,41.470001,458.408295,465.399994
2004-05-27,29.525,41.305,447.554291,465.200012
2004-05-28,29.4,41.564999,439.240601,464.299988
2004-06-01,29.315001,41.52,442.011902,467.700012
2004-06-02,29.26,41.564999,443.166504,470.299988
2004-06-03,29.145,41.514999,443.397491,463.600006
2004-06-04,29.295,41.799999,445.937805,465.5
2004-06-07,29.504999,42.314999,451.249298,475.299988
2004-06-08,29.4,42.075001,450.556488,476.0
2004-06-09,29.0,41.775002,451.480286,470.5
2004-06-10,29.305,42.105,454.482391,473.5
2004-06-14,29.02,41.275002,447.554291,467.399994
2004-06-15,29.125,42.115002,445.475891,470.200012
2004-06-16,29.1,41.965,448.016205,470.200012
2004-06-17,29.205,41.834999,449.632813,470.799988
2004-06-18,29.299999,42.255001,448.478088,475.0
2004-06-21,29.26,42.470001,451.018402,471.799988
2004-06-22,29.379999,42.259998,446.399689,469.899994
2004-06-23,29.525,42.384998,443.628387,472.399994
2004-06-24,29.344999,42.720001,442.242798,474.399994
2004-06-25,28.764999,42.0,436.931305,468.0
2004-06-28,28.875,42.360001,441.549988,465.200012
2004-06-29,28.674999,42.285,439.702515,463.299988
2004-06-30,28.615,42.310001,433.929108,465.0
2004-07-01,28.295,41.990002,432.543488,460.299988
2004-07-02,28.615,42.115002,428.386597,457.600006
2004-07-06,28.459999,41.830002,423.767914,454.5
2004-07-07,28.615,42.115002,424.460693,456.299988
2004-07-08,28.469999,41.805,424.922607,451.700012
2004-07-09,28.51,41.955002,424.460693,450.299988
2004-07-12,28.785,42.424999,417.070801,449.0
2004-07-13,28.885,42.564999,420.303894,453.0
2004-07-14,28.75,42.150002,422.844208,451.0
2004-07-15,28.700001,41.924999,412.91391,442.100006
2004-07-16,28.955,42.235001,411.990204,436.200012
2004-07-19,29.225,42.689999,409.218903,439.899994
2004-07-20,29.030001,42.630001,407.140503,440.5
2004-07-21,28.625,41.955002,424.922607,439.399994
2004-07-22,28.545,42.435001,410.1427,446.0
2004-07-23,28.32,42.43,415.685089,443.100006
2004-07-26,28.41,42.634998,409.218903,438.100006
2004-07-27,28.715,42.5,416.147003,439.0
2004-07-28,28.715,42.465,425.846313,441.100006
2004-07-29,28.865,42.485001,431.388794,442.799988
2004-07-30,28.705,42.505001,424.922607,440.899994
2004-08-02,28.93,42.834999,428.386597,443.200012
2004-08-03,28.74,42.904999,425.615387,440.399994
2004-08-04,28.635,42.549999,434.160004,444.0
2004-08-05,28.145,41.950001,444.552185,438.299988
2004-08-06,28.18,41.955002,461.872406,431.899994
2004-08-09,28.195,41.965,465.105499,434.700012
2004-08-10,28.5,42.5,476.652313,441.799988
2004-08-11,28.785,42.764999,472.495392,443.5
2004-08-12,28.58,42.654999,475.728607,439.0
2004-08-13,28.77,42.48,474.342896,440.100006
2004-08-16,28.889999,43.049999,480.34729,447.700012
2004-08-17,28.940001,43.439999,484.042297,451.600006
2004-08-18,28.98,43.724998,473.881104,456.399994
2004-08-19,28.975,43.830002,465.105499,454.600006
2004-08-20,29.025,44.25,466.491089,459.5
2004-08-23,28.945,44.150002,470.416992,458.200012
2004-08-24,29.084999,44.345001,476.652313,459.200012
2004-08-25,29.275,44.34,482.656586,463.0
2004-08-26,29.33,44.099998,480.116302,464.600006
2004-08-27,29.33,44.505001,480.116302,467.200012
2004-08-30,29.195,44.57,480.116302,464.100006
2004-08-31,29.375,44.98,475.266693,465.799988
2004-09-01,29.415001,43.650002,481.0401,464.5
2004-09-02,29.719999,43.849998,480.809204,470.200012
2004-09-03,29.635,43.610001,488.199097,468.399994
2004-09-07,29.860001,44.27,488.199097,472.100006
2004-09-08,29.5,44.110001,487.275391,468.200012
2004-09-09,29.495001,44.369999,487.275391,469.5
2004-09-10,29.565001,44.599998,492.81781,472.399994
2004-09-13,29.594999,44.48,494.896301,470.0
2004-09-14,29.434999,44.349998,492.81781,471.899994
2004-09-15,29.549999,44.169998,492.586914,469.799988
2004-09-16,29.615,44.34,495.127197,471.799988
2004-09-17,29.67,44.66,493.279694,469.5
2004-09-20,29.52,44.369999,490.508514,454.0
2004-09-21,29.535,44.68,500.207794,456.5
2004-09-22,29.35,43.919998,502.979004,443.799988
2004-09-23,29.065001,43.57,480.34729,438.799988
2004-09-24,29.32,43.98,498.822205,441.5
2004-09-27,29.51,43.82,491.894104,436.100006
2004-09-28,29.67,43.68,489.122894,443.100006
2004-09-29,29.66,43.59,498.822205,447.0
2004-09-30,29.815001,43.330002,489.584686,441.200012
2004-10-01,30.094999,44.16,502.517212,448.700012
2004-10-04,30.209999,44.349998,513.602112,447.299988
2004-10-05,30.17,44.720001,519.606384,445.200012
2004-10-06,30.325001,45.25,517.758911,447.399994
2004-10-07,30.120001,45.43,520.068298,447.600006
2004-10-08,30.24,45.139999,526.534485,445.600006
2004-10-11,30.225,45.41,528.382019,448.600006
2004-10-12,30.23,45.529999,515.449585,448.0
2004-10-13,30.120001,45.009998,516.373291,441.100006
2004-10-14,29.74,44.200001,514.525818,437.0
2004-10-15,30.025,44.990002,509.907104,439.399994
2004-10-18,30.075001,44.98,508.521515,442.200012
2004-10-19,29.674999,44.360001,513.140198,435.899994
2004-10-20,29.41,43.720001,507.135895,432.899994
2004-10-21,29.26,43.91,502.517212,429.5
2004-10-22,28.940001,43.799999,500.669708,425.600006
2004-10-25,28.924999,43.619999,492.355988,425.799988
2004-10-26,29.35,43.869999,499.745911,433.399994
2004-10-27,29.575001,44.360001,499.283997,439.5
2004-10-28,29.915001,44.52,500.669708,442.600006
2004-10-29,29.860001,44.790001,491.43219,443.700012
2004-11-01,29.955,45.110001,500.669708,443.100006
2004-11-02,29.9,45.169998,511.292694,449.0
2004-11-03,30.15,45.639999,513.602112,452.899994
2004-11-04,30.709999,46.25,514.064026,460.899994
2004-11-05,30.75,45.950001,517.758911,461.299988
2004-11-08,30.805,45.970001,517.758911,462.5
2004-11-09,30.775,45.93,514.525818,462.100006
2004-11-10,30.75,46.23,521.453918,460.5
2004-11-11,31.075001,47.110001,525.610779,462.600006
2004-11-12,31.285,47.439999,522.839478,470.700012
2004-11-15,31.275,47.330002,528.382019,466.700012
2004-11-16,31.09,46.77,526.534485,460.5
2004-11-17,31.23,46.59,532.538879,461.799988
2004-11-18,31.225,46.41,531.615112,459.100006
2004-11-19,30.775,45.849998,523.301392,451.5
2004-11-22,31.025,46.259998,519.144592,451.700012
2004-11-23,31.200001,46.400002,521.453918,452.100006
2004-11-24,31.225,46.459999,517.758911,455.200012
2004-11-26,31.25,46.470001,501.593414,454.200012
2004-11-29,31.1,46.34,502.055298,449.600006
2004-11-30,30.885,46.27,498.822205,447.5
2004-12-01,31.440001,46.59,508.983398,459.399994
2004-12-02,31.334999,46.419998,510.368988,457.600006
2004-12-03,31.200001,46.32,512.678284,456.5
2004-12-06,31.24,46.5,509.44519,461.700012
2004-12-07,30.91,45.849998,503.440887,460.0
2004-12-08,31.209999,46.110001,507.597809,462.899994
2004-12-09,31.48,46.200001,506.212097,464.399994
2004-12-10,31.51,45.880001,512.678284,459.100006
2004-12-13,31.625,45.959999,520.992126,467.700012
2004-12-14,31.475,45.830002,518.682678,468.700012
2004-12-15,31.264999,45.93,527.458313,473.100006
2004-12-16,31.379999,46.09,533.000671,470.5
2004-12-17,31.0,45.200001,525.610779,466.200012
2004-12-20,31.040001,45.52,528.382019,466.899994
2004-12-21,31.1,46.310001,525.148926,471.899994
2004-12-22,31.145,46.799999,533.000671,483.100006
2004-12-23,31.205,46.700001,537.157593,487.5
2004-12-27,31.155001,46.66,538.543213,483.100006
2004-12-28,31.290001,46.970001,538.543213,483.5
2004-12-29,31.200001,46.860001,539.466919,480.100006
2004-12-30,31.1,46.959999,541.314392,480.299988
2004-12-31,31.075001,46.990002,541.314392,481.799988
2005-01-03,30.955,46.459999,541.314392,482.700012
2005-01-04,30.98,45.82,548.242493,478.600006
2005-01-05,31.014999,45.290001,545.009399,484.600006
2005-01-06,31.125,45.220001,542.700073,489.299988
2005-01-07,31.084999,44.73,551.475586,486.5
2005-01-10,31.065001,45.290001,557.47998,483.399994
2005-01-11,31.004999,45.18,549.628113,482.200012
2005-01-12,30.59,45.060001,545.471313,480.700012
2005-01-13,30.32,44.5,545.009399,476.0
2005-01-14,30.344999,44.889999,549.166321,475.100006
2005-01-18,30.73,45.73,543.161926,481.700012
2005-01-19,30.5,44.970001,544.547485,480.399994
2005-01-20,30.27,45.310001,541.776306,477.700012
2005-01-21,30.059999,45.09,540.390686,479.299988
2005-01-24,29.975,45.220001,535.31012,483.600006
2005-01-25,30.165001,45.59,539.466919,485.100006
2005-01-26,30.434999,45.77,530.229492,484.799988
2005-01-27,30.215,45.529999,535.31012,485.600006
2005-01-28,30.26,45.700001,530.229492,483.799988
2005-01-31,30.65,46.369999,537.619507,490.5
2005-02-01,30.9,46.68,551.9375,494.799988
2005-02-02,30.389999,46.73,548.704407,496.799988
2005-02-03,30.525,46.400002,550.55188,491.5
2005-02-04,30.49,46.889999,551.475586,497.799988
2005-02-07,30.709999,46.639999,548.242493,497.299988
2005-02-08,30.719999,46.889999,551.9375,494.799988
2005-02-09,30.455,46.439999,548.704407,491.799988
2005-02-10,30.215,46.93,548.242493,489.799988
2005-02-11,30.15,46.82,560.251221,494.0
2005-02-14,30.655001,46.93,559.789307,492.5
2005-02-15,30.65,47.060001,564.869873,494.0
2005-02-16,30.379999,46.77,560.713074,491.799988
2005-02-17,30.200001,46.360001,562.098694,488.0
2005-02-18,29.905001,45.740002,567.179321,485.700012
2005-02-22,29.415001,45.200001,558.865601,479.5
2005-02-23,29.745001,45.73,538.543213,483.799988
2005-02-24,29.844999,46.200001,529.305786,483.0
2005-02-25,29.950001,46.790001,525.610779,482.799988
2005-02-28,29.690001,46.650002,521.915771,477.200012
2005-03-01,29.924999,47.080002,530.691406,478.799988
2005-03-02,29.75,46.57,522.839478,481.299988
2005-03-03,29.705,46.330002,522.377686,479.700012
2005-03-04,30.25,46.779999,531.153198,484.0
2005-03-07,30.365,46.470001,523.301392,484.700012
2005-03-08,30.395,46.259998,517.758911,484.700012
2005-03-09,29.870001,45.700001,523.763306,478.799988
2005-03-10,30.105,45.860001,520.530212,481.5
2005-03-11,29.9,45.77,526.072571,477.899994
2005-03-14,30.049999,45.799999,522.377686,482.200012
2005-03-15,29.99,45.540001,529.305786,478.0
2005-03-16,29.764999,44.799999,518.220825,473.700012
2005-03-17,29.799999,44.779999,508.983398,472.399994
2005-03-18,29.690001,44.939999,503.440887,468.5
2005-03-21,29.594999,44.299999,503.902802,457.600006
2005-03-22,29.190001,43.66,504.826508,444.399994
2005-03-23,29.370001,43.98,502.517212,444.5
2005-03-24,29.195,43.75,508.983398,445.200012
2005-03-28,29.434999,44.290001,508.983398,447.700012
